seats,mm,pg,vs,eg,ce
7,-0.004451971153325518,0.012818501837565686,"(0.5312218694158691, 0.5596454401655409, 0.658328970005236, 0.4884801824921585, 0.5320911924719411, 0.5698733552708131, 0.4901540826834657, 0.3662836364751005, 0.4746995318005567, 0.48119925699653676, 0.40631724929462965, 0.5080251511800604, 0.5958826720821077)",0.02008279463836905,714
7,-0.004460840161859436,0.012836239854633625,"(0.5312218694158691, 0.5596454401655409, 0.658328970005236, 0.4884801824921585, 0.5320911924719411, 0.5698733552708131, 0.47070592795114335, 0.3662836364751005, 0.4942629836438207, 0.48119925699653676, 0.40631724929462965, 0.5080251511800604, 0.5958826720821077)",0.02008279463836905,685
7,-0.004200426912335242,0.01231541335558534,"(0.5312218694158691, 0.5596454401655409, 0.4684965855740504, 0.4884801824921585, 0.5320911924719411, 0.5698733552708131, 0.6571529401385151, 0.3662836364751005, 0.4942629836438207, 0.48119925699653676, 0.40631724929462965, 0.5080251511800604, 0.5958826720821077)",0.021333540475405408,676
7,-0.006134864151655095,0.012946979886019987,"(0.5312218694158691, 0.5596454401655409, 0.4684965855740504, 0.4884801824921585, 0.5320911924719411, 0.5698733552708131, 0.6571529401385151, 0.5061121964833938, 0.4942629836438207, 0.48119925699653676, 0.40631724929462965, 0.36847586422625905, 0.5958826720821077)",0.020919854316454482,682
7,-0.0021121090830473754,0.013498020301408547,"(0.5312218694158691, 0.5596454401655409, 0.4684965855740504, 0.4884801824921585, 0.5320911924719411, 0.5698733552708131, 0.6571529401385151, 0.5918525325369318, 0.4942629836438207, 0.48119925699653676, 0.40631724929462965, 0.36847586422625905, 0.5101343361789542)",0.020919854316454482,681
7,-0.002221355797005331,0.01371651372932463,"(0.4857256292356841, 0.5596454401655409, 0.4684965855740504, 0.4884801824921585, 0.5320911924719411, 0.5698733552708131, 0.6571529401385151, 0.5918525325369318, 0.4942629836438207, 0.5281157044581763, 0.40631724929462965, 0.36847586422625905, 0.5101343361789542)",0.018725846630431156,658
7,-0.0020978742353825464,0.01346955060607923,"(0.4857256292356841, 0.5596454401655409, 0.4684965855740504, 0.4884801824921585, 0.5320911924719411, 0.6528591440138252, 0.5725618910944079, 0.5918525325369318, 0.4942629836438207, 0.5281157044581763, 0.40631724929462965, 0.36847586422625905, 0.5101343361789542)",0.018725846630431156,668
8,-0.001975669548049175,0.013225141231412111,"(0.4857256292356841, 0.5596454401655409, 0.4684965855740504, 0.5010828684411529, 0.5320911924719411, 0.6528591440138252, 0.5725618910944079, 0.5918525325369318, 0.4800716367594901, 0.5281157044581763, 0.40631724929462965, 0.36847586422625905, 0.5101343361789542)",0.09294465969918235,659
8,-0.0016732136908943485,0.009236523800941155,"(0.4857256292356841, 0.5596454401655409, 0.4684965855740504, 0.5010828684411529, 0.5320911924719411, 0.6528591440138252, 0.5725618910944079, 0.6028495761144564, 0.46514266703895346, 0.5281157044581763, 0.40631724929462965, 0.36847586422625905, 0.5101343361789542)",0.0938534776008499,645
8,-0.001682318719427811,0.008783848992500424,"(0.4857256292356841, 0.6043799519273569, 0.4684965855740504, 0.5010828684411529, 0.5320911924719411, 0.6528591440138252, 0.5725618910944079, 0.5582334297235766, 0.46514266703895346, 0.5281157044581763, 0.40631724929462965, 0.36847586422625905, 0.5101343361789542)",0.0938534776008499,647
8,-0.0013726528023865203,0.012515289770645754,"(0.4857256292356841, 0.37859021829446204, 0.4684965855740504, 0.5010828684411529, 0.5320911924719411, 0.6528591440138252, 0.5725618910944079, 0.5582334297235766, 0.46514266703895346, 0.5281157044581763, 0.40631724929462965, 0.5902399409376153, 0.5101343361789542)",0.0942054516875202,639
8,-0.0019339076221525087,0.013637799410177988,"(0.4857256292356841, 0.37859021829446204, 0.6511131549219742, 0.5010828684411529, 0.5320911924719411, 0.47753888732286087, 0.5725618910944079, 0.5582334297235766, 0.46514266703895346, 0.5281157044581763, 0.40631724929462965, 0.5902399409376153, 0.5101343361789542)",0.09145172985755634,651
7,-0.0020030944529219052,0.013776173071716764,"(0.4857256292356841, 0.37859021829446204, 0.6511131549219742, 0.4986833028705508, 0.5320911924719411, 0.4808378816934651, 0.5725618910944079, 0.5582334297235766, 0.46514266703895346, 0.5281157044581763, 0.40631724929462965, 0.5902399409376153, 0.5101343361789542)",0.017232916788805144,639
7,-0.006317693034906813,0.01505009266796888,"(0.4857256292356841, 0.37859021829446204, 0.6511131549219742, 0.4986833028705508, 0.5320911924719411, 0.4808378816934651, 0.5803947184713883, 0.5582334297235766, 0.46514266703895346, 0.5281157044581763, 0.40631724929462965, 0.5902399409376153, 0.5061129233298857)",0.017232916788805144,646
7,-0.006755152783313401,0.01592501216478192,"(0.4857256292356841, 0.37859021829446204, 0.6511131549219742, 0.4986833028705508, 0.5320911924719411, 0.4808378816934651, 0.5803947184713883, 0.545177696522721, 0.48388537696909384, 0.5281157044581763, 0.40631724929462965, 0.5902399409376153, 0.5061129233298857)",0.014172787344145623,644
6,-0.014558572316688279,0.013566748825244753,"(0.4857256292356841, 0.37859021829446204, 0.6511131549219742, 0.4986833028705508, 0.5320911924719411, 0.4808378816934651, 0.5803947184713883, 0.545177696522721, 0.48388537696909384, 0.5281157044581763, 0.40631724929462965, 0.4859651560681593, 0.6152470961618617)",-0.06845106645277932,621
6,-0.014465708012841583,0.012576697454116893,"(0.5385682688566221, 0.37859021829446204, 0.6511131549219742, 0.4986833028705508, 0.5320911924719411, 0.4808378816934651, 0.5803947184713883, 0.49112782095177676, 0.48388537696909384, 0.5281157044581763, 0.40631724929462965, 0.4859651560681593, 0.6152470961618617)",-0.06764952709536703,622
6,-0.01456751218248381,0.012780305793401246,"(0.5385682688566221, 0.37859021829446204, 0.6511131549219742, 0.4986833028705508, 0.5320911924719411, 0.4808378816934651, 0.6317972798093104, 0.49112782095177676, 0.48388537696909384, 0.5281157044581763, 0.40631724929462965, 0.4859651560681593, 0.5651679890292879)",-0.06764952709536703,634
6,-0.01456587438662188,0.012777030201677574,"(0.5385682688566221, 0.37859021829446204, 0.6511131549219742, 0.4986833028705508, 0.5320911924719411, 0.4808378816934651, 0.6317972798093104, 0.4861122761886121, 0.48388537696909384, 0.5331099578751372, 0.40631724929462965, 0.4859651560681593, 0.5651679890292879)",-0.06772128531894916,640
6,-0.014563429303966202,0.012772140036366082,"(0.5385682688566221, 0.37859021829446204, 0.6477598287075664, 0.4986833028705508, 0.5354127326118242, 0.4808378816934651, 0.6317972798093104, 0.4861122761886121, 0.48388537696909384, 0.5331099578751372, 0.40631724929462965, 0.4859651560681593, 0.5651679890292879)",-0.06772128531894916,640
6,-0.01451506973356781,0.01267542089556921,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.4986833028705508, 0.651601986791114, 0.4808378816934651, 0.6317972798093104, 0.4861122761886121, 0.48388537696909384, 0.5331099578751372, 0.40631724929462965, 0.4859651560681593, 0.5651679890292879)",-0.06772128531894916,646
6,-0.014611526751962034,0.01286833493235766,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.4986833028705508, 0.651601986791114, 0.4808378816934651, 0.48083645128996716, 0.4861122761886121, 0.6361001467275621, 0.5331099578751372, 0.40631724929462965, 0.4859651560681593, 0.5651679890292879)",-0.06841913404328528,659
6,-0.014186419068028255,0.012018119564490153,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.4986833028705508, 0.651601986791114, 0.4808378816934651, 0.6345692224600428, 0.4861122761886121, 0.47684097566634764, 0.5331099578751372, 0.40631724929462965, 0.4859651560681593, 0.5651679890292879)",-0.06612000055971415,654
6,-0.01389382102153286,0.011432923471499414,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.4986833028705508, 0.651601986791114, 0.4808378816934651, 0.48913004913874153, 0.4861122761886121, 0.47684097566634764, 0.5331099578751372, 0.40631724929462965, 0.6276005547850209, 0.5651679890292879)",-0.06439780319374326,670
6,-0.013518406762676516,0.011922936468686363,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.4986833028705508, 0.651601986791114, 0.4808378816934651, 0.48913004913874153, 0.4348989108563033, 0.47684097566634764, 0.5331099578751372, 0.45265022926180487, 0.6276005547850209, 0.5651679890292879)",-0.06439780319374326,674
6,-0.02272801232378313,0.014175102813991746,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.6567793740627872, 0.489038489379744, 0.4808378816934651, 0.48913004913874153, 0.4348989108563033, 0.47684097566634764, 0.5331099578751372, 0.45265022926180487, 0.6276005547850209, 0.5651679890292879)",-0.06253244817172604,678
6,-0.018478804472701726,0.013345102604678506,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.6567793740627872, 0.489038489379744, 0.4808378816934651, 0.6267368898520778, 0.4348989108563033, 0.47684097566634764, 0.5331099578751372, 0.45265022926180487, 0.4936613855663344, 0.5651679890292879)",-0.06481041297934045,662
7,0.019549052791550836,0.008474487425336305,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.6567793740627872, 0.489038489379744, 0.4808378816934651, 0.5780817011329575, 0.4348989108563033, 0.47684097566634764, 0.5331099578751372, 0.45265022926180487, 0.5326011189580849, 0.5651679890292879)",0.01836920825922802,704
7,0.01956207669658727,0.007603187326372287,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.6567793740627872, 0.4842223855008572, 0.4854846748068776, 0.5780817011329575, 0.4348989108563033, 0.47684097566634764, 0.5331099578751372, 0.45265022926180487, 0.5326011189580849, 0.5651679890292879)",0.01836920825922802,701
7,0.000783185011932308,0.006895343074023747,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.6567793740627872, 0.4842223855008572, 0.4854846748068776, 0.60063452386675, 0.4348989108563033, 0.47684097566634764, 0.5331099578751372, 0.45265022926180487, 0.5123392344454545, 0.5651679890292879)",0.01836920825922802,683
7,0.0007324689487155922,0.007018122882558235,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.6567793740627872, 0.4842223855008572, 0.4854846748068776, 0.60063452386675, 0.436265033513445, 0.47684097566634764, 0.5324031440398121, 0.45265022926180487, 0.5123392344454545, 0.5651679890292879)",0.017664542503651598,689
7,0.005663686606192431,0.007037141339805802,"(0.5385682688566221, 0.37859021829446204, 0.5309419001130969, 0.6567793740627872, 0.4842223855008572, 0.4854846748068776, 0.5958174169527586, 0.436265033513445, 0.47684097566634764, 0.5324031440398121, 0.45265022926180487, 0.5172799613315551, 0.5651679890292879)",0.017664542503651598,663
8,0.005062097589112136,0.01538781322536671,"(0.5385682688566221, 0.33506280088877916, 0.5309419001130969, 0.6567793740627872, 0.4842223855008572, 0.4854846748068776, 0.5958174169527586, 0.436265033513445, 0.47684097566634764, 0.5324031440398121, 0.5039983038895316, 0.5172799613315551, 0.5651679890292879)",0.09551037498336107,667
