seats,mm,pg,vs,eg,ce
5,-0.02183604040013637,0.024604747272880666,"(0.4512180371096112, 0.42642410283171084, 0.46269080914228977, 0.5147604904424644, 0.47796143660104684, 0.43838394819719584, 0.6008121650364198, 0.377247115642608, 0.5896454309226175, 0.3680226373474043, 0.6215225774592521, 0.43500258791646557, 0.5351577054024539)",-0.0844285080353116,647
5,-0.021838994219003816,0.024598839635145663,"(0.44658134943344396, 0.42642410283171084, 0.46269080914228977, 0.5147604904424644, 0.47796143660104684, 0.44305903551864056, 0.6008121650364198, 0.377247115642608, 0.5896454309226175, 0.3680226373474043, 0.6215225774592521, 0.43500258791646557, 0.5351577054024539)",-0.0844285080353116,653
5,-0.021841108702028877,0.024603068601195762,"(0.44658134943344396, 0.42642410283171084, 0.46269080914228977, 0.5147604904424644, 0.47796143660104684, 0.44305903551864056, 0.606015695307141, 0.377247115642608, 0.5844693889312219, 0.3680226373474043, 0.6215225774592521, 0.43500258791646557, 0.5351577054024539)",-0.0844285080353116,656
5,-0.02195880534066219,0.033036257814782394,"(0.44658134943344396, 0.42642410283171084, 0.46269080914228977, 0.5147604904424644, 0.47796143660104684, 0.44305903551864056, 0.606015695307141, 0.377247115642608, 0.6168767461503476, 0.3680226373474043, 0.6215225774592521, 0.43500258791646557, 0.50428040448556)",-0.0844285080353116,656
5,-0.025428923682296378,0.03304621351449987,"(0.4592157129507968, 0.42642410283171084, 0.4499917335767735, 0.5147604904424644, 0.47796143660104684, 0.44305903551864056, 0.606015695307141, 0.377247115642608, 0.6168767461503476, 0.3680226373474043, 0.6215225774592521, 0.43500258791646557, 0.50428040448556)",-0.0844285080353116,651
5,-0.02519945435212917,0.03304344830543562,"(0.4594465648854962, 0.42642410283171084, 0.44977885550099184, 0.5147604904424644, 0.47796143660104684, 0.44305903551864056, 0.606015695307141, 0.377247115642608, 0.6168767461503476, 0.3680226373474043, 0.6215225774592521, 0.43500258791646557, 0.50428040448556)",-0.0844285080353116,654
5,-0.014459258830067101,0.021363466912697634,"(0.4594465648854962, 0.46968207549204805, 0.44977885550099184, 0.5147604904424644, 0.47796143660104684, 0.44305903551864056, 0.606015695307141, 0.377247115642608, 0.6168767461503476, 0.3680226373474043, 0.5717037008972828, 0.43500258791646557, 0.50428040448556)",-0.08226971707432679,699
5,-0.01435059310972242,0.020650327307180447,"(0.4594465648854962, 0.46968207549204805, 0.44977885550099184, 0.5147604904424644, 0.47796143660104684, 0.44305903551864056, 0.606015695307141, 0.377247115642608, 0.5508331120021248, 0.3680226373474043, 0.5717037008972828, 0.43500258791646557, 0.5689113842693019)",-0.08226971707432679,681
5,-0.014392115720403331,0.020837999735716133,"(0.4594465648854962, 0.46968207549204805, 0.44977885550099184, 0.5147604904424644, 0.47762139817773186, 0.44305903551864056, 0.6068955276693079, 0.377247115642608, 0.5508331120021248, 0.3680226373474043, 0.5717037008972828, 0.43500258791646557, 0.5689113842693019)",-0.08257877217101532,654
5,-0.014418341469641549,0.020463841002928106,"(0.4594465648854962, 0.46968207549204805, 0.4331429805968668, 0.5147604904424644, 0.47762139817773186, 0.44305903551864056, 0.6068955276693079, 0.377247115642608, 0.5508331120021248, 0.3680226373474043, 0.5717037008972828, 0.45197939756068833, 0.5689113842693019)",-0.08257877217101532,641
5,-0.014433845467893724,0.02005607232854572,"(0.4594465648854962, 0.46968207549204805, 0.4331429805968668, 0.5147604904424644, 0.47762139817773186, 0.44305903551864056, 0.6028787388382233, 0.377247115642608, 0.5508331120021248, 0.3680226373474043, 0.5717037008972828, 0.45197939756068833, 0.5731297250776648)",-0.08257877217101532,637
5,-0.014497381872192294,0.018708286907512237,"(0.4594465648854962, 0.46968207549204805, 0.42917566460644874, 0.5147604904424644, 0.47762139817773186, 0.44305903551864056, 0.6028787388382233, 0.38204040488890756, 0.5508331120021248, 0.3680226373474043, 0.5717037008972828, 0.45197939756068833, 0.5731297250776648)",-0.08257877217101532,631
5,-0.014557956842638886,0.018829436848405275,"(0.4594465648854962, 0.46968207549204805, 0.5719679528501703, 0.5147604904424644, 0.47762139817773186, 0.44305903551864056, 0.6028787388382233, 0.38204040488890756, 0.5508331120021248, 0.3680226373474043, 0.4296988872693661, 0.45197939756068833, 0.5731297250776648)",-0.08301962306402252,631
5,-0.014556968099590284,0.019848820822612783,"(0.4552859686470465, 0.46968207549204805, 0.5719679528501703, 0.5147604904424644, 0.47762139817773186, 0.44305903551864056, 0.6028787388382233, 0.38204040488890756, 0.5508331120021248, 0.3680226373474043, 0.4296988872693661, 0.4561271401395054, 0.5731297250776648)",-0.08301962306402252,619
5,-0.01454874985844351,0.020091206337998782,"(0.4552859686470465, 0.46968207549204805, 0.5719679528501703, 0.5147604904424644, 0.47762139817773186, 0.45488255771212766, 0.6028787388382233, 0.38204040488890756, 0.5508331120021248, 0.3680226373474043, 0.4296988872693661, 0.44419678081110936, 0.5731297250776648)",-0.08301962306402252,618
5,-0.014512194110420207,0.02001809484195237,"(0.4552859686470465, 0.46968207549204805, 0.5719679528501703, 0.5147604904424644, 0.47762139817773186, 0.45488255771212766, 0.5509364239522969, 0.38204040488890756, 0.6023002021637495, 0.3680226373474043, 0.4296988872693661, 0.44419678081110936, 0.5731297250776648)",-0.08301962306402252,622
5,-0.014528086593139145,0.020049879807390314,"(0.4552859686470465, 0.46968207549204805, 0.5524159764638163, 0.5147604904424644, 0.47762139817773186, 0.45488255771212766, 0.5706950026139975, 0.38204040488890756, 0.6023002021637495, 0.3680226373474043, 0.4296988872693661, 0.44419678081110936, 0.5731297250776648)",-0.08301962306402252,627
5,-0.014541624036902567,0.01952032778778407,"(0.4552859686470465, 0.46968207549204805, 0.5524159764638163, 0.5147604904424644, 0.47762139817773186, 0.45488255771212766, 0.5706950026139975, 0.38204040488890756, 0.6006671514844911, 0.3680226373474043, 0.4296988872693661, 0.44419678081110936, 0.574938762525847)",-0.08301962306402252,642
