seats,mm,pg,vs,eg,ce
8,0.0006111173753385879,0.020779357105030625,"(0.5126354135486788, 0.4513501387993158, 0.6014133728889383, 0.5938712401296271, 0.5805368854570251, 0.5786158973524502, 0.7049265604960343, 0.3416070740483113, 0.5256816190324215, 0.49066899422267346, 0.6677605424081651, 0.3602530906066352, 0.4165956925518014)",0.05521143419752801,647
8,0.0006538100397669444,0.020693971776173995,"(0.5247034858888853, 0.4513501387993158, 0.6014133728889383, 0.5938712401296271, 0.5805368854570251, 0.5659928203746757, 0.7049265604960343, 0.3416070740483113, 0.5256816190324215, 0.49066899422267346, 0.6677605424081651, 0.3602530906066352, 0.4165956925518014)",0.05521143419752801,653
8,-0.0005692105234408329,0.021183746615516936,"(0.5247034858888853, 0.4513501387993158, 0.6014133728889383, 0.5938712401296271, 0.5805368854570251, 0.5659928203746757, 0.7149929364400871, 0.3416070740483113, 0.5187987795440978, 0.49066899422267346, 0.6677605424081651, 0.3602530906066352, 0.4165956925518014)",0.05521143419752801,656
8,0.04064534929001329,0.03918556606307591,"(0.5247034858888853, 0.4513501387993158, 0.6014133728889383, 0.5938712401296271, 0.5805368854570251, 0.5659928203746757, 0.7149929364400871, 0.3416070740483113, 0.5777907281188503, 0.49066899422267346, 0.6677605424081651, 0.3602530906066352, 0.3585758147174206)",0.053751322943614246,656
8,0.04064242517363725,0.03981053150218116,"(0.5267536303224218, 0.4513501387993158, 0.5994012419682907, 0.5938712401296271, 0.5805368854570251, 0.5659928203746757, 0.7149929364400871, 0.3416070740483113, 0.5777907281188503, 0.49066899422267346, 0.6677605424081651, 0.3602530906066352, 0.3585758147174206)",0.053751322943614246,651
8,0.04068896990781001,0.03821936574076583,"(0.6042699899207679, 0.4513501387993158, 0.5212798008256994, 0.5938712401296271, 0.5805368854570251, 0.5659928203746757, 0.7149929364400871, 0.3416070740483113, 0.5777907281188503, 0.49066899422267346, 0.6677605424081651, 0.3602530906066352, 0.3585758147174206)",0.053751322943614246,654
9,0.04098520339175127,0.05729527637004445,"(0.6042699899207679, 0.5114213306988531, 0.5212798008256994, 0.5938712401296271, 0.5805368854570251, 0.5659928203746757, 0.7149929364400871, 0.3416070740483113, 0.5777907281188503, 0.49066899422267346, 0.6038383152173913, 0.3602530906066352, 0.3585758147174206)",0.13230306174030548,699
9,-0.0037167026803552883,0.03747336577159362,"(0.6042699899207679, 0.5114213306988531, 0.5212798008256994, 0.5938712401296271, 0.5805368854570251, 0.5659928203746757, 0.7149929364400871, 0.3416070740483113, 0.422924786562732, 0.49066899422267346, 0.6038383152173913, 0.3602530906066352, 0.5132972810742313)",0.13332617484551432,681
9,-0.00373591652636307,0.037511793463609264,"(0.6042699899207679, 0.5114213306988531, 0.5212798008256994, 0.5938712401296271, 0.5866064673844273, 0.5659928203746757, 0.7091731345107866, 0.3416070740483113, 0.422924786562732, 0.49066899422267346, 0.6038383152173913, 0.3602530906066352, 0.5132972810742313)",0.13332617484551432,654
9,0.0047610934299272545,0.039623551848769395,"(0.6042699899207679, 0.5114213306988531, 0.35532072473293375, 0.5938712401296271, 0.5866064673844273, 0.5659928203746757, 0.7091731345107866, 0.3416070740483113, 0.422924786562732, 0.49066899422267346, 0.6038383152173913, 0.5300738644555388, 0.5132972810742313)",0.13248962294592698,641
