seats,mm,pg,vs,eg,ce
9,-0.0029196835407110378,0.015637184290316943,"(0.5377912795695127, 0.6024551311920562, 0.726113033809919, 0.49264487758912523, 0.5705838063245685, 0.6103880113976149, 0.597052239973378, 0.4330763986114075, 0.5581446966547143, 0.4944497701142407, 0.4704433825035036, 0.5473004681065734, 0.6533938466939144)",0.0675964253475191,714
9,-0.01256159406438595,0.017229296801143414,"(0.5377912795695127, 0.6024551311920562, 0.726113033809919, 0.49264487758912523, 0.5705838063245685, 0.6103880113976149, 0.5485379439092689, 0.4330763986114075, 0.6071160438358078, 0.4944497701142407, 0.4704433825035036, 0.5473004681065734, 0.6533938466939144)",0.0675964253475191,685
9,-0.013594923630872224,0.018522959319988982,"(0.5377912795695127, 0.6024551311920562, 0.5424758295951632, 0.49264487758912523, 0.5705838063245685, 0.6103880113976149, 0.7295212470533059, 0.4330763986114075, 0.6071160438358078, 0.4944497701142407, 0.4704433825035036, 0.5473004681065734, 0.6533938466939144)",0.0675964253475191,676
9,-0.015785493429135267,0.019227457642509018,"(0.5377912795695127, 0.6024551311920562, 0.5424758295951632, 0.49264487758912523, 0.5705838063245685, 0.6103880113976149, 0.7295212470533059, 0.5451279073537517, 0.6071160438358078, 0.4944497701142407, 0.4704433825035036, 0.435483076954966, 0.6533938466939144)",0.0672115537580109,682
9,-0.011148970728620644,0.017854127232478128,"(0.5377912795695127, 0.6024551311920562, 0.5424758295951632, 0.49264487758912523, 0.5705838063245685, 0.6103880113976149, 0.7295212470533059, 0.6491352124324853, 0.6071160438358078, 0.4944497701142407, 0.4704433825035036, 0.435483076954966, 0.5497959207575234)",0.0672115537580109,681
10,-0.011196757643439414,0.016020796778544913,"(0.500718709035845, 0.6024551311920562, 0.5424758295951632, 0.49264487758912523, 0.5705838063245685, 0.6103880113976149, 0.7295212470533059, 0.6491352124324853, 0.6071160438358078, 0.5321435705405511, 0.4704433825035036, 0.435483076954966, 0.5497959207575234)",0.1422956684868793,658
10,-0.01104601246423531,0.015202729605081023,"(0.500718709035845, 0.6024551311920562, 0.5424758295951632, 0.49264487758912523, 0.5705838063245685, 0.725882685074722, 0.6120668860465462, 0.6491352124324853, 0.6071160438358078, 0.5321435705405511, 0.4704433825035036, 0.435483076954966, 0.5497959207575234)",0.1422956684868793,668
10,-0.01070145986836235,0.01589183479682703,"(0.500718709035845, 0.6024551311920562, 0.5424758295951632, 0.6139814592823464, 0.5705838063245685, 0.725882685074722, 0.6120668860465462, 0.6491352124324853, 0.48130027839623757, 0.5321435705405511, 0.4704433825035036, 0.435483076954966, 0.5497959207575234)",0.14383561329826472,659
10,-0.010295248562649073,0.018419995537010927,"(0.500718709035845, 0.6024551311920562, 0.5424758295951632, 0.6139814592823464, 0.5705838063245685, 0.725882685074722, 0.6120668860465462, 0.6627431229169776, 0.46241162093747273, 0.5321435705405511, 0.4704433825035036, 0.435483076954966, 0.5497959207575234)",0.14495080107846567,645
10,-0.010305376012878842,0.018440250437470586,"(0.500718709035845, 0.6643366236616802, 0.5424758295951632, 0.6139814592823464, 0.5705838063245685, 0.725882685074722, 0.6120668860465462, 0.6009932873003413, 0.46241162093747273, 0.5321435705405511, 0.4704433825035036, 0.435483076954966, 0.5497959207575234)",0.14495080107846567,647
