seats,mm,pg,vs,eg,ce
4,-0.022045501903628806,0.03385721112612594,"(0.5441328437266435, 0.46261616276387324, 0.6043821550512151, 0.43756025285169875, 0.4390058974684254, 0.36034481288044423, 0.6046923885726009, 0.38976532992834, 0.604008820173583, 0.4757283705143711, 0.4566998852229044, 0.4409530165753938, 0.4807117049480327)",-0.163557253182143,732
4,-0.022038636640319686,0.033570056678885934,"(0.5441328437266435, 0.46261616276387324, 0.6043821550512151, 0.43756025285169875, 0.4390058974684254, 0.36034481288044423, 0.5930868694930199, 0.38976532992834, 0.6155250908301461, 0.4757283705143711, 0.4566998852229044, 0.4409530165753938, 0.4807117049480327)",-0.163557253182143,763
4,-0.01908343092480419,0.030942883800664584,"(0.5441328437266435, 0.46261616276387324, 0.6043821550512151, 0.46563194509798245, 0.4390058974684254, 0.36034481288044423, 0.5930868694930199, 0.38976532992834, 0.6155250908301461, 0.4757283705143711, 0.42941568901833804, 0.4409530165753938, 0.4807117049480327)",-0.163557253182143,775
4,-0.021989848026707337,0.034711561205709215,"(0.5441328437266435, 0.46261616276387324, 0.6043821550512151, 0.4430022827379996, 0.4390058974684254, 0.36034481288044423, 0.5930868694930199, 0.38976532992834, 0.6155250908301461, 0.4757283705143711, 0.45062360335964247, 0.4409530165753938, 0.4807117049480327)",-0.163557253182143,764
4,-0.021863896441601915,0.03581606168101949,"(0.5441328437266435, 0.46261616276387324, 0.6043821550512151, 0.4430022827379996, 0.4390058974684254, 0.36034481288044423, 0.5930868694930199, 0.38976532992834, 0.47132005866642757, 0.6182960320717195, 0.45062360335964247, 0.4409530165753938, 0.4807117049480327)",-0.16269441391376685,763
4,-0.02171695218031905,0.03417323030605794,"(0.5441328437266435, 0.46261616276387324, 0.6043821550512151, 0.4430022827379996, 0.47570412293671377, 0.36034481288044423, 0.5930868694930199, 0.38976532992834, 0.4327115578014615, 0.6182960320717195, 0.45062360335964247, 0.4409530165753938, 0.4807117049480327)",-0.16269441391376685,758
4,-0.0218074458773177,0.0343542177000553,"(0.556410476708702, 0.46261616276387324, 0.5932809401301393, 0.4430022827379996, 0.47570412293671377, 0.36034481288044423, 0.5930868694930199, 0.38976532992834, 0.4327115578014615, 0.6182960320717195, 0.45062360335964247, 0.4409530165753938, 0.4807117049480327)",-0.16269441391376685,760
4,-0.021314490288662002,0.03634387168712798,"(0.556410476708702, 0.46261616276387324, 0.5932809401301393, 0.4430022827379996, 0.47570412293671377, 0.36034481288044423, 0.5930868694930199, 0.4126320503437236, 0.4327115578014615, 0.6182960320717195, 0.4213484602917342, 0.4409530165753938, 0.4807117049480327)",-0.16269441391376685,745
4,-0.019415017950925206,0.03623184980904678,"(0.556410476708702, 0.46457164604065065, 0.5932809401301393, 0.4430022827379996, 0.47570412293671377, 0.36034481288044423, 0.5930868694930199, 0.4126320503437236, 0.4327115578014615, 0.6182960320717195, 0.4213484602917342, 0.4397256755061442, 0.4807117049480327)",-0.16269441391376685,742
4,-0.01933172699258251,0.037847837409607635,"(0.556410476708702, 0.46457164604065065, 0.5932809401301393, 0.4430022827379996, 0.47570412293671377, 0.36034481288044423, 0.5977974379656151, 0.4126320503437236, 0.4327115578014615, 0.6182960320717195, 0.4213484602917342, 0.4397256755061442, 0.47491835401698235)",-0.16168744566446241,742
4,-0.02753639044877615,0.038050000029203807,"(0.556410476708702, 0.4499939704766161, 0.5932809401301393, 0.45626590127465894, 0.47570412293671377, 0.36034481288044423, 0.5977974379656151, 0.4126320503437236, 0.4327115578014615, 0.6182960320717195, 0.4213484602917342, 0.4397256755061442, 0.47491835401698235)",-0.16168744566446241,737
4,-0.027432542790929826,0.03784230471351125,"(0.6255318091759986, 0.4499939704766161, 0.5932809401301393, 0.45626590127465894, 0.47570412293671377, 0.36034481288044423, 0.5977974379656151, 0.4126320503437236, 0.4327115578014615, 0.5478246800524212, 0.4213484602917342, 0.4397256755061442, 0.47491835401698235)",-0.16168744566446241,728
4,-0.027549641282233472,0.03460165850138463,"(0.6255318091759986, 0.4499939704766161, 0.5932809401301393, 0.45626590127465894, 0.4869973633195993, 0.36034481288044423, 0.5977974379656151, 0.4126320503437236, 0.422940597805524, 0.5478246800524212, 0.4213484602917342, 0.4397256755061442, 0.47491835401698235)",-0.16168744566446241,728
4,-0.02774617514915645,0.03457219880885344,"(0.6255318091759986, 0.4499939704766161, 0.5932809401301393, 0.45626590127465894, 0.4869973633195993, 0.36034481288044423, 0.5977974379656151, 0.4410988896418704, 0.422940597805524, 0.5478246800524212, 0.3954365612635869, 0.4397256755061442, 0.47491835401698235)",-0.16168744566446241,737
