seats,mm,pg,vs,eg,ce
7,-0.011623526406360996,0.02307514762470329,"(0.48229477909814567, 0.49692390907611733, 0.5649769631210483, 0.5971023645798476, 0.3537830809476153, 0.47915099815763573, 0.5317583110259748, 0.6269283456269757, 0.42347523585850894, 0.5017034229730275, 0.6065350476732176, 0.5396835542618889, 0.4689343295320488)",0.0032185357232170503,673
7,-0.011581340173568822,0.022990775159118806,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.6021421461650256, 0.3537830809476153, 0.47915099815763573, 0.5317583110259748, 0.6269283456269757, 0.42347523585850894, 0.5017034229730275, 0.6065350476732176, 0.5396835542618889, 0.4689343295320488)",0.0038708179755785237,648
7,-0.01162910264811412,0.023086300108209282,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.619908225545375, 0.3537830809476153, 0.47915099815763573, 0.5317583110259748, 0.6269283456269757, 0.42347523585850894, 0.5017034229730275, 0.5893898804619564, 0.5396835542618889, 0.4689343295320488)",0.0038708179755785237,648
7,-0.011721301248056926,0.019786349098608033,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.619908225545375, 0.3537830809476153, 0.47915099815763573, 0.5317583110259748, 0.5792643305803803, 0.42347523585850894, 0.5017034229730275, 0.6382524773078078, 0.5396835542618889, 0.4689343295320488)",0.0038708179755785237,641
7,-0.011741337320902656,0.019826421244299477,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.619908225545375, 0.3537830809476153, 0.47915099815763573, 0.5317583110259748, 0.5792643305803803, 0.42803539404449875, 0.5017034229730275, 0.6382524773078078, 0.5396835542618889, 0.46463464029305335)",0.0038708179755785237,638
7,-0.013438323751856829,0.020505384624492782,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.619908225545375, 0.3537830809476153, 0.47915099815763573, 0.5317583110259748, 0.5000990991883777, 0.42803539404449875, 0.582073268766987, 0.6382524773078078, 0.5396835542618889, 0.46463464029305335)",0.0038708179755785237,632
7,-0.01080060745582856,0.020446136670069004,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.619908225545375, 0.3537830809476153, 0.47915099815763573, 0.5317583110259748, 0.6359702487383222, 0.42803539404449875, 0.582073268766987, 0.5027664394616178, 0.5396835542618889, 0.46463464029305335)",0.0038708179755785237,634
7,0.011805498576123341,0.01895320418477189,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.619908225545375, 0.3537830809476153, 0.5254846969881721, 0.5317583110259748, 0.6359702487383222, 0.42803539404449875, 0.582073268766987, 0.4578907100609128, 0.5396835542618889, 0.46463464029305335)",0.0017959289407015156,650
7,0.011572805940224584,0.026732660666920448,"(0.48229477909814567, 0.4913357064646402, 0.5649769631210483, 0.619908225545375, 0.3300123495139746, 0.5254846969881721, 0.5317583110259748, 0.6359702487383222, 0.45483112974482365, 0.582073268766987, 0.4578907100609128, 0.5396835542618889, 0.46463464029305335)",0.0017959289407015156,662
7,0.011580001694061703,0.02671826915924611,"(0.48229477909814567, 0.4913357064646402, 0.5648238101643575, 0.619908225545375, 0.3300123495139746, 0.5254846969881721, 0.5317583110259748, 0.6359702487383222, 0.45483112974482365, 0.582073268766987, 0.4578907100609128, 0.5396835542618889, 0.464694248449861)",0.0018579998041000497,662
7,0.011938378619319345,0.026001515308730856,"(0.48229477909814567, 0.4913357064646402, 0.5648238101643575, 0.619908225545375, 0.3300123495139746, 0.5254846969881721, 0.5317583110259748, 0.6359702487383222, 0.45483112974482365, 0.4498330135720884, 0.5854720652274622, 0.5396835542618889, 0.464694248449861)",0.004325047530853345,669
7,0.011806284059919903,0.021577223520669504,"(0.48229477909814567, 0.4913357064646402, 0.5648238101643575, 0.619908225545375, 0.3300123495139746, 0.5254846969881721, 0.5317583110259748, 0.6512078116856179, 0.45483112974482365, 0.4363126798969853, 0.5854720652274622, 0.5396835542618889, 0.464694248449861)",0.003963386083999459,680
