seats,mm,pg,vs,eg,ce
8,0.0009541506743812045,0.01713142184018146,"(0.5063243285815547, 0.42840888277117595, 0.5928933298624322, 0.5560630280886047, 0.5266560225354535, 0.5547686610234706, 0.6592473727453662, 0.3394929103757098, 0.5028971189761293, 0.4865564270075362, 0.6401807601548718, 0.35607224333686716, 0.4202512273340842)",0.09339594728070977,647
8,0.015514475234491232,0.017145044654655408,"(0.5208914645489018, 0.42840888277117595, 0.5928933298624322, 0.5560630280886047, 0.5266560225354535, 0.5402900733502042, 0.6592473727453662, 0.3394929103757098, 0.5028971189761293, 0.4865564270075362, 0.6401807601548718, 0.35607224333686716, 0.4202512273340842)",0.09339594728070977,653
7,0.015295658091717956,0.017485734739372507,"(0.5208914645489018, 0.42840888277117595, 0.5928933298624322, 0.5560630280886047, 0.5266560225354535, 0.5402900733502042, 0.6694507331475285, 0.3394929103757098, 0.49553838143002, 0.4865564270075362, 0.6401807601548718, 0.35607224333686716, 0.4202512273340842)",0.014010251456568373,656
8,0.020966581272578222,0.030006287350975307,"(0.5208914645489018, 0.42840888277117595, 0.5928933298624322, 0.5560630280886047, 0.5266560225354535, 0.5402900733502042, 0.6694507331475285, 0.3394929103757098, 0.5509280090774687, 0.4865564270075362, 0.6401807601548718, 0.35607224333686716, 0.3660788521606256)",0.09185540050735137,656
8,0.02095167288674271,0.029888110138180747,"(0.5206042931152497, 0.42840888277117595, 0.5933743103119448, 0.5560630280886047, 0.5266560225354535, 0.5402900733502042, 0.6694507331475285, 0.3394929103757098, 0.5509280090774687, 0.4865564270075362, 0.6401807601548718, 0.35607224333686716, 0.3660788521606256)",0.09185540050735137,651
8,0.021003076975728563,0.02895190135651773,"(0.5960828622739411, 0.42840888277117595, 0.5172274879964366, 0.5560630280886047, 0.5266560225354535, 0.5402900733502042, 0.6694507331475285, 0.3394929103757098, 0.5509280090774687, 0.4865564270075362, 0.6401807601548718, 0.35607224333686716, 0.3660788521606256)",0.09185540050735137,654
8,0.021301851124133075,0.042052729258024474,"(0.5960828622739411, 0.4836279824004355, 0.5172274879964366, 0.5560630280886047, 0.5266560225354535, 0.5402900733502042, 0.6694507331475285, 0.3394929103757098, 0.5509280090774687, 0.4865564270075362, 0.5810775965963553, 0.35607224333686716, 0.3660788521606256)",0.09350929636543223,699
7,0.01191314219531725,0.02600418480168654,"(0.5960828622739411, 0.4836279824004355, 0.5172274879964366, 0.5560630280886047, 0.5266560225354535, 0.5402900733502042, 0.6694507331475285, 0.3394929103757098, 0.4257614465920535, 0.4865564270075362, 0.5810775965963553, 0.35607224333686716, 0.4907276817134262)",0.015664147314649227,681
7,0.011867576712576766,0.026095315767167407,"(0.5960828622739411, 0.4836279824004355, 0.5172274879964366, 0.5560630280886047, 0.5304091303477274, 0.5402900733502042, 0.6662899766108802, 0.3394929103757098, 0.4257614465920535, 0.4865564270075362, 0.5810775965963553, 0.35607224333686716, 0.4907276817134262)",0.015664147314649227,654
7,0.01902997578895327,0.02780328656561583,"(0.5960828622739411, 0.4836279824004355, 0.35242583112904147, 0.5560630280886047, 0.5304091303477274, 0.5402900733502042, 0.6662899766108802, 0.3394929103757098, 0.4257614465920535, 0.4865564270075362, 0.5810775965963553, 0.5246828859785256, 0.4907276817134262)",0.014704922526662055,641
7,0.018988529057312076,0.027886180028898238,"(0.5960828622739411, 0.4836279824004355, 0.35242583112904147, 0.5560630280886047, 0.5304091303477274, 0.5402900733502042, 0.6613442303000732, 0.3394929103757098, 0.4257614465920535, 0.4865564270075362, 0.5810775965963553, 0.5246828859785256, 0.49621223553556876)",0.01423760230788309,637
7,0.01868068762137287,0.026722254417939368,"(0.5960828622739411, 0.4836279824004355, 0.3974513634779032, 0.5560630280886047, 0.5304091303477274, 0.5402900733502042, 0.6613442303000732, 0.29846931669405835, 0.4257614465920535, 0.4865564270075362, 0.5810775965963553, 0.5246828859785256, 0.49621223553556876)",0.01423760230788309,631
7,0.018571247313646677,0.026716163849907233,"(0.5960828622739411, 0.4836279824004355, 0.5817691642504705, 0.5560630280886047, 0.5304091303477274, 0.5402900733502042, 0.6613442303000732, 0.29846931669405835, 0.4257614465920535, 0.4865564270075362, 0.39818251982422725, 0.5246828859785256, 0.49621223553556876)",0.013599714560462273,631
7,0.015563540077765947,0.025694356536664575,"(0.5217321181121282, 0.4836279824004355, 0.5817691642504705, 0.5560630280886047, 0.5304091303477274, 0.5402900733502042, 0.6613442303000732, 0.29846931669405835, 0.4257614465920535, 0.4865564270075362, 0.39818251982422725, 0.599773841943621, 0.49621223553556876)",0.013599714560462273,619
7,0.015572695028831296,0.026040938841079306,"(0.5217321181121282, 0.4836279824004355, 0.5817691642504705, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.6613442303000732, 0.29846931669405835, 0.4257614465920535, 0.4865564270075362, 0.39818251982422725, 0.5413569586576272, 0.49621223553556876)",0.013599714560462273,618
7,0.015728658566200204,0.025908426917699026,"(0.5217321181121282, 0.4836279824004355, 0.5817691642504705, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.4243170198481693, 0.29846931669405835, 0.6607611310581608, 0.4865564270075362, 0.39818251982422725, 0.5413569586576272, 0.49621223553556876)",0.014242823762841516,622
7,0.015587874431626902,0.026189995186845713,"(0.5217321181121282, 0.4836279824004355, 0.42537950435441013, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.5825368734936831, 0.29846931669405835, 0.6607611310581608, 0.4865564270075362, 0.39818251982422725, 0.5413569586576272, 0.49621223553556876)",0.01335408861679307,627
7,0.01553456476742443,0.02679197119312173,"(0.5217321181121282, 0.4836279824004355, 0.42537950435441013, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.5825368734936831, 0.29846931669405835, 0.6591512218550797, 0.4865564270075362, 0.39818251982422725, 0.5413569586576272, 0.4985151703732818)",0.01293876538697508,642
7,0.015245152030597064,0.03153276944059515,"(0.5217321181121282, 0.42718102249305995, 0.42537950435441013, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.642746198979814, 0.29846931669405835, 0.6591512218550797, 0.4865564270075362, 0.39818251982422725, 0.5413569586576272, 0.4985151703732818)",0.01177916726495838,596
8,0.024643609157673163,0.030792922635240267,"(0.5217321181121282, 0.42718102249305995, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.642746198979814, 0.29846931669405835, 0.6591512218550797, 0.4865564270075362, 0.39818251982422725, 0.5413569586576272, 0.5486448576036649)",0.09460406142171517,643
8,0.02494012431561765,0.03138595295112907,"(0.5217321181121282, 0.42718102249305995, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.642746198979814, 0.3073907607042682, 0.6591512218550797, 0.4865564270075362, 0.3854063787607403, 0.5413569586576272, 0.5486448576036649)",0.09460406142171517,647
8,0.025056753014893074,0.03234092205465523,"(0.5217321181121282, 0.4233192863613091, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.6450917620209833, 0.3073907607042682, 0.6591512218550797, 0.4865564270075362, 0.3854063787607403, 0.5413569586576272, 0.5486448576036649)",0.09516797855722497,646
7,0.026023609161777483,0.025773046456060843,"(0.4927498792927942, 0.4233192863613091, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.6450917620209833, 0.3073907607042682, 0.6591512218550797, 0.4865564270075362, 0.40181948767057696, 0.5413569586576272, 0.5486448576036649)",0.02907023292040327,655
7,0.02600378262645575,0.025812699526704393,"(0.4830107121578736, 0.4233192863613091, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5985879422723484, 0.6450917620209833, 0.3073907607042682, 0.6591512218550797, 0.4865564270075362, 0.40181948767057696, 0.5513538707517309, 0.5486448576036649)",0.028242414748869772,673
7,0.026507504023388417,0.02640411826852251,"(0.4830107121578736, 0.4233192863613091, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5779579764374262, 0.6450917620209833, 0.3073907607042682, 0.6591512218550797, 0.4865564270075362, 0.4159010753453743, 0.5513538707517309, 0.5486448576036649)",0.029013884718976944,690
8,0.025488840172593896,0.03472226634958241,"(0.39548840911209426, 0.4233192863613091, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5779579764374262, 0.6450917620209833, 0.3073907607042682, 0.6591512218550797, 0.4865564270075362, 0.5166660084514829, 0.5513538707517309, 0.5486448576036649)",0.09512011522010608,678
8,0.025464035922696304,0.03477187484937763,"(0.39548840911209426, 0.4233192863613091, 0.365871033534828, 0.5560630280886047, 0.5304091303477274, 0.5779579764374262, 0.6450917620209833, 0.3073907607042682, 0.6591512218550797, 0.4865564270075362, 0.5200287277746847, 0.5483136066771981, 0.5486448576036649)",0.09512011522010608,660
8,0.025569248045421822,0.03498229909482871,"(0.39548840911209426, 0.4233192863613091, 0.365871033534828, 0.6586574641789568, 0.5304091303477274, 0.5779579764374262, 0.6450917620209833, 0.3073907607042682, 0.5551890281692957, 0.4865564270075362, 0.5200287277746847, 0.5483136066771981, 0.5486448576036649)",0.09512011522010608,676
8,0.025778947081237513,0.03389836027149674,"(0.39548840911209426, 0.4233192863613091, 0.365871033534828, 0.6586574641789568, 0.5304091303477274, 0.5779579764374262, 0.640205917112353, 0.3095505181472956, 0.5551890281692957, 0.4865564270075362, 0.5200287277746847, 0.5483136066771981, 0.5486448576036649)",0.09564704704966039,692
8,0.025742200785867198,0.0326239538499593,"(0.39548840911209426, 0.4233192863613091, 0.365871033534828, 0.6586574641789568, 0.5304091303477274, 0.5779579764374262, 0.640205917112353, 0.3095505181472956, 0.5551890281692957, 0.4865564270075362, 0.5595696999591988, 0.5092503363324968, 0.5486448576036649)",0.09564704704966039,719
8,0.02567229550326433,0.029886760436996767,"(0.39548840911209426, 0.5467475339140863, 0.365871033534828, 0.6586574641789568, 0.5304091303477274, 0.5779579764374262, 0.640205917112353, 0.3095505181472956, 0.43266954929035606, 0.4865564270075362, 0.5595696999591988, 0.5092503363324968, 0.5486448576036649)",0.09494497891837561,722
8,0.025796401378310185,0.031884650447100954,"(0.39548840911209426, 0.5467475339140863, 0.365871033534828, 0.6586574641789568, 0.5304091303477274, 0.5779579764374262, 0.5681690133463312, 0.3095505181472956, 0.43266954929035606, 0.4865564270075362, 0.5595696999591988, 0.5092503363324968, 0.6190683849940899)",0.09494497891837561,719
7,0.003719743105988549,0.021497332970789377,"(0.39548840911209426, 0.5467475339140863, 0.49187995251111294, 0.6586574641789568, 0.5304091303477274, 0.5779579764374262, 0.4540923297122314, 0.3095505181472956, 0.43266954929035606, 0.4865564270075362, 0.5595696999591988, 0.5092503363324968, 0.6190683849940899)",0.01192319239756158,691
7,0.0038803703711721704,0.0211760784404221,"(0.5726654990320924, 0.5467475339140863, 0.49187995251111294, 0.6586574641789568, 0.5304091303477274, 0.3986927320700408, 0.4540923297122314, 0.3095505181472956, 0.43266954929035606, 0.4865564270075362, 0.5595696999591988, 0.5092503363324968, 0.6190683849940899)",0.012247140165607146,691
7,0.004178285607894794,0.022677510282120457,"(0.5726654990320924, 0.5467475339140863, 0.49187995251111294, 0.6586574641789568, 0.5304091303477274, 0.3986927320700408, 0.6390651197667855, 0.3095505181472956, 0.43266954929035606, 0.4865564270075362, 0.5595696999591988, 0.5092503363324968, 0.43022269686214154)",0.013881238006970642,686
