seats,mm,pg,vs,eg,ce
6,-0.030225280553523137,0.03516394995153448,"(0.47028406822200675, 0.35579508212806876, 0.7096078025679047, 0.45640030310627594, 0.4663747786438362, 0.5100949875785474, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7098711865241287, 0.42010307278966275, 0.5646151386223965, 0.4753479147399971)",-0.09695070445026668,782
7,-0.014330344757021662,0.013086916827929933,"(0.5637259942033174, 0.35579508212806876, 0.6168704077084077, 0.45640030310627594, 0.4663747786438362, 0.5100949875785474, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7098711865241287, 0.42010307278966275, 0.5646151386223965, 0.4753479147399971)",-0.019722735247182585,766
7,-0.014243521212766619,0.012913269739419898,"(0.5596840782624305, 0.35579508212806876, 0.6168704077084077, 0.45640030310627594, 0.4663747786438362, 0.5100949875785474, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7127843963897004, 0.42010307278966275, 0.5646151386223965, 0.4753479147399971)",-0.019722735247182585,727
7,-0.004813132320020563,0.009974468669819991,"(0.5596840782624305, 0.5195034283652111, 0.6168704077084077, 0.45640030310627594, 0.4663747786438362, 0.34610131596233307, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7127843963897004, 0.42010307278966275, 0.5646151386223965, 0.4753479147399971)",-0.018792131830711673,750
7,-0.004954314859839881,0.009472636555227992,"(0.5596840782624305, 0.5195034283652111, 0.6168704077084077, 0.45640030310627594, 0.4663747786438362, 0.336261426406609, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7127843963897004, 0.431778335363037, 0.5646151386223965, 0.4753479147399971)",-0.018792131830711673,755
7,-0.0050815261611167895,0.010121888434960159,"(0.5596840782624305, 0.5195034283652111, 0.5766787023819521, 0.45640030310627594, 0.4663747786438362, 0.336261426406609, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7127843963897004, 0.431778335363037, 0.6064605908654538, 0.4753479147399971)",-0.018792131830711673,746
7,-0.00510878931553449,0.010176414743795595,"(0.5611509171652586, 0.5195034283652111, 0.5766787023819521, 0.45528788521087815, 0.4663747786438362, 0.336261426406609, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7127843963897004, 0.431778335363037, 0.6064605908654538, 0.4753479147399971)",-0.019058647838742396,743
7,-0.004908713134491149,0.011312384711457039,"(0.5611509171652586, 0.5195034283652111, 0.5766787023819521, 0.45528788521087815, 0.4663747786438362, 0.3386528336247269, 0.586635968195955, 0.49414585708036796, 0.5975486290414372, 0.7127843963897004, 0.42678593779135554, 0.6064605908654538, 0.4753479147399971)",-0.019058647838742396,741
8,-0.004441962314627124,0.011309125986825567,"(0.5611509171652586, 0.5195034283652111, 0.5124237464662996, 0.45528788521087815, 0.4663747786438362, 0.3386528336247269, 0.586635968195955, 0.5523330523377882, 0.5975486290414372, 0.7127843963897004, 0.42678593779135554, 0.6064605908654538, 0.4753479147399971)",0.04992648783662789,744
8,-0.007472468800633458,0.012290536443967057,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.4663747786438362, 0.3386528336247269, 0.586635968195955, 0.5557106370049658, 0.5975486290414372, 0.7127843963897004, 0.42678593779135554, 0.6064605908654538, 0.4753479147399971)",0.04992648783662789,718
8,-0.007435907468307468,0.0142027630219316,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.4663747786438362, 0.31400974722860536, 0.586635968195955, 0.5557106370049658, 0.5975486290414372, 0.7127843963897004, 0.4509537268672394, 0.6064605908654538, 0.4753479147399971)",0.04992648783662789,712
9,-0.006483059209345776,0.02605264994533239,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.5187764847725487, 0.27879132998392575, 0.586635968195955, 0.5557106370049658, 0.5975486290414372, 0.7127843963897004, 0.4509537268672394, 0.6064605908654538, 0.4753479147399971)",0.12446330614209268,696
9,-0.006519336810318799,0.026125205147278348,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.5187764847725487, 0.27879132998392575, 0.586635968195955, 0.5722964884277734, 0.5814343864312784, 0.7127843963897004, 0.4509537268672394, 0.6064605908654538, 0.4753479147399971)",0.12446330614209268,680
10,-0.006309125329678311,0.02716086712547039,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.5187764847725487, 0.27879132998392575, 0.586635968195955, 0.5722964884277734, 0.5814343864312784, 0.7127843963897004, 0.4509537268672394, 0.500754925428098, 0.5783208309290249)",0.2035361828520076,687
10,-0.0062777125072914775,0.02862600724926352,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.5187764847725487, 0.26909316518279613, 0.586635968195955, 0.5722964884277734, 0.5814343864312784, 0.7127843963897004, 0.4602435249773415, 0.500754925428098, 0.5783208309290249)",0.2035361828520076,721
10,-0.006547754891378044,0.026683608002070737,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.5187764847725487, 0.43616125811022055, 0.586635968195955, 0.5722964884277734, 0.5814343864312784, 0.7127843963897004, 0.2966859830430422, 0.500754925428098, 0.5783208309290249)",0.2035361828520076,727
10,-0.006384439034030742,0.02481616823913594,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.5187764847725487, 0.43616125811022055, 0.586635968195955, 0.5627640240979643, 0.5888437446155728, 0.7127843963897004, 0.2966859830430422, 0.500754925428098, 0.5783208309290249)",0.2035361828520076,713
10,-0.004847401000288132,0.02482782118014889,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.7123701003014256, 0.43616125811022055, 0.586635968195955, 0.5627640240979643, 0.5888437446155728, 0.5204070846350802, 0.2966859830430422, 0.500754925428098, 0.5783208309290249)",0.2035361828520076,721
10,-0.004406007054635341,0.02571060907145454,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.7123701003014256, 0.4190898392709863, 0.586635968195955, 0.5627640240979643, 0.5888437446155728, 0.5204070846350802, 0.3080192805887898, 0.500754925428098, 0.5783208309290249)",0.2035361828520076,697
9,-0.004453186941847376,0.02580496884587859,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.45528788521087815, 0.7123701003014256, 0.4190898392709863, 0.586635968195955, 0.5627640240979643, 0.5888437446155728, 0.5204070846350802, 0.3080192805887898, 0.4927903115318368, 0.5868987833590424)",0.12540272000511005,682
9,-0.004158544155093091,0.02557439374535605,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.412604928437296, 0.7123701003014256, 0.4190898392709863, 0.586635968195955, 0.5627640240979643, 0.5888437446155728, 0.5204070846350802, 0.3080192805887898, 0.4927903115318368, 0.625751383904819)",0.12726701049434314,685
9,-0.004418423358277357,0.025054635338987347,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.6195878275930524, 0.7123701003014256, 0.4190898392709863, 0.586635968195955, 0.5627640240979643, 0.5888437446155728, 0.5204070846350802, 0.3080192805887898, 0.4927903115318368, 0.42214691439045915)",0.12599500227419652,684
9,-0.0045080901155343245,0.019906337464163107,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.6195878275930524, 0.7123701003014256, 0.4190898392709863, 0.586635968195955, 0.6061585466309215, 0.5466148899269555, 0.5204070846350802, 0.3080192805887898, 0.4927903115318368, 0.42214691439045915)",0.12599500227419652,698
9,-0.004462858056651253,0.02533153673387807,"(0.5611509171652586, 0.5165018450609691, 0.5124237464662996, 0.6195878275930524, 0.7123701003014256, 0.4190898392709863, 0.586635968195955, 0.588232640621608, 0.5639527791707892, 0.5204070846350802, 0.3080192805887898, 0.4927903115318368, 0.42214691439045915)",0.12599500227419652,685
9,-0.004511990932810406,0.02542980248619636,"(0.5611509171652586, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.7123701003014256, 0.4190898392709863, 0.586635968195955, 0.588232640621608, 0.5639527791707892, 0.5204070846350802, 0.3080192805887898, 0.5171177968499481, 0.42214691439045915)",0.12687582666767988,688
9,-0.004517327241578828,0.024771000055623365,"(0.5611509171652586, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.7145458942077827, 0.4190898392709863, 0.5845295463035877, 0.588232640621608, 0.5639527791707892, 0.5204070846350802, 0.3080192805887898, 0.5171177968499481, 0.42214691439045915)",0.12687582666767988,703
9,-0.004589182202719533,0.026054123614218473,"(0.5611509171652586, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.7145458942077827, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.5840594864645057, 0.5204070846350802, 0.3080192805887898, 0.5171177968499481, 0.42214691439045915)",0.12687582666767988,706
9,-0.0047138698885501595,0.02790412079716017,"(0.7093438733211224, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.5679738779677193, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.5840594864645057, 0.5204070846350802, 0.3080192805887898, 0.5171177968499481, 0.42214691439045915)",0.12687582666767988,713
9,-0.007513589475472315,0.024190958008756428,"(0.7093438733211224, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.5679738779677193, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.5840594864645057, 0.3195481302024483, 0.502513848444691, 0.5171177968499481, 0.42214691439045915)",0.12848483446822898,731
9,0.0037334762424278134,0.02381431301463652,"(0.7093438733211224, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.5679738779677193, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.5754324224859693, 0.3195481302024483, 0.502513848444691, 0.5285831960461285, 0.42214691439045915)",0.12848483446822898,737
9,0.0036578387656892586,0.01721425767156403,"(0.7093438733211224, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.5470153417015342, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.5754324224859693, 0.3195481302024483, 0.502513848444691, 0.5285831960461285, 0.4440887378542453)",0.12805268206512463,748
9,0.0035536922233753154,0.016229064662863727,"(0.7093438733211224, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.5444904169482994, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.5754324224859693, 0.3195481302024483, 0.502513848444691, 0.5285831960461285, 0.4479675676575624)",0.1269718605350364,748
9,0.0191773084052137,0.016796274103528575,"(0.7093438733211224, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.5444904169482994, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.556405073336803, 0.3195481302024483, 0.502513848444691, 0.5512974065596162, 0.4479675676575624)",0.1269718605350364,750
9,0.01913002252340268,0.016890845867150565,"(0.7093438733211224, 0.5165018450609691, 0.48873498853825714, 0.6195878275930524, 0.5444904169482994, 0.4190898392709863, 0.5845295463035877, 0.5690600478227191, 0.5557520255469637, 0.3195481302024483, 0.502513848444691, 0.5525651708129985, 0.4479675676575624)",0.1269718605350364,748
