seats,mm,pg,vs,eg,ce
2,0.0029011439117674898,0.004353908740333355,"(0.4785262751532114, 0.4354957026331636, 0.4604949377252667, 0.48283112666018024, 0.509378212507156, 0.4340374066970448, 0.45492590190899457, 0.46808975690035903, 0.43268874684013076, 0.5438507752001227, 0.4728307412709931, 0.3671005570214014, 0.4084691790574651)",-0.2604110981568126,649
2,-0.0018320299038135368,0.003323376988375046,"(0.4785262751532114, 0.4354957026331636, 0.4604949377252667, 0.48283112666018024, 0.509378212507156, 0.4340374066970448, 0.45492590190899457, 0.4554339821470939, 0.43268874684013076, 0.5438507752001227, 0.4728307412709931, 0.3754951688609743, 0.4084691790574651)",-0.2604110981568126,674
2,-0.0020372839322733705,0.002408612189561198,"(0.4785262751532114, 0.4354957026331636, 0.4604949377252667, 0.48283112666018024, 0.5032560898551846, 0.44282783171899387, 0.45492590190899457, 0.4554339821470939, 0.43268874684013076, 0.5438507752001227, 0.4728307412709931, 0.3754951688609743, 0.4084691790574651)",-0.2639783386027347,706
2,0.002582460969272893,0.0053645444013713855,"(0.4785262751532114, 0.4354957026331636, 0.4604949377252667, 0.48283112666018024, 0.5032560898551846, 0.44282783171899387, 0.45492590190899457, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4728307412709931, 0.4750845963361035, 0.4084691790574651)",-0.2639783386027347,709
2,0.01330448499946929,0.005362713623545601,"(0.4785262751532114, 0.4354957026331636, 0.4441928932118434, 0.48283112666018024, 0.5032560898551846, 0.44282783171899387, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4728307412709931, 0.4750845963361035, 0.4084691790574651)",-0.2639783386027347,712
2,0.000523917303632937,0.004949769080179817,"(0.4785262751532114, 0.4354957026331636, 0.4441928932118434, 0.48283112666018024, 0.4584977332775305, 0.44282783171899387, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4728307412709931, 0.5206522628023749, 0.4084691790574651)",-0.2650651905069802,730
2,0.013446034492318015,0.010720662767138024,"(0.4785262751532114, 0.41145328732278863, 0.4441928932118434, 0.48283112666018024, 0.47989069529225525, 0.44282783171899387, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4728307412709931, 0.5206522628023749, 0.4084691790574651)",-0.2650651905069802,735
2,0.004467601101892926,0.010767474817504584,"(0.4785262751532114, 0.41145328732278863, 0.4441928932118434, 0.48283112666018024, 0.47989069529225525, 0.44282783171899387, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4622610190013084, 0.5315262633994422, 0.4084691790574651)",-0.2653823000967087,739
2,0.004638267353642811,0.010845963895248983,"(0.4785262751532114, 0.41145328732278863, 0.4441928932118434, 0.48283112666018024, 0.45199988655807755, 0.46849997918042247, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4622610190013084, 0.5315262633994422, 0.4084691790574651)",-0.2653823000967087,722
2,0.004674585316921831,0.01133363790499873,"(0.409818052827838, 0.41145328732278863, 0.4441928932118434, 0.48283112666018024, 0.45199988655807755, 0.46849997918042247, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4622610190013084, 0.5315262633994422, 0.476705267860211)",-0.2653823000967087,720
2,0.004453950885165703,0.008133963481148266,"(0.409818052827838, 0.4416332758347145, 0.4441928932118434, 0.48283112666018024, 0.42468814565898083, 0.46849997918042247, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4622610190013084, 0.5315262633994422, 0.476705267860211)",-0.2653823000967087,735
2,0.004306664465399901,0.008188806711255069,"(0.3965457371048632, 0.4416332758347145, 0.4593799323917749, 0.48283112666018024, 0.42468814565898083, 0.46849997918042247, 0.4712160463665502, 0.3615802934681087, 0.43268874684013076, 0.5438507752001227, 0.4622610190013084, 0.5315262633994422, 0.476705267860211)",-0.2653823000967087,740
2,0.004155622060740771,0.01330017738268905,"(0.3965457371048632, 0.45984967756879147, 0.4593799323917749, 0.48283112666018024, 0.42468814565898083, 0.46849997918042247, 0.4712160463665502, 0.3453274429945999, 0.43268874684013076, 0.5438507752001227, 0.4622610190013084, 0.5315262633994422, 0.476705267860211)",-0.2653823000967087,764
2,0.004138265702852195,0.013265464666911937,"(0.3965457371048632, 0.45984967756879147, 0.4593799323917749, 0.5462407278684459, 0.42468814565898083, 0.46849997918042247, 0.4712160463665502, 0.3453274429945999, 0.43268874684013076, 0.48066680664440825, 0.4622610190013084, 0.5315262633994422, 0.476705267860211)",-0.26538423960490276,766
