seats,mm,pg,vs,eg,ce
10,-0.0016151813160086848,0.012688641250606954,"(0.6080033342118327, 0.5087608104516367, 0.5435118434603502, 0.5695073728182061, 0.6184870840174834, 0.5196492957381131, 0.5199152930876911, 0.538962437376737, 0.46984501828179637, 0.6745717762996118, 0.5313624892537231, 0.405939191446709, 0.4201937709626212)",0.19111495999122366,649
10,-0.001561302635091688,0.013644439852717913,"(0.6080033342118327, 0.5087608104516367, 0.5435118434603502, 0.5695073728182061, 0.6184870840174834, 0.5196492957381131, 0.5199152930876911, 0.5355058804939163, 0.46984501828179637, 0.6745717762996118, 0.5313624892537231, 0.40869532547760956, 0.4201937709626212)",0.19144473735825723,674
10,0.001136141763948717,0.015781683247916067,"(0.6080033342118327, 0.5087608104516367, 0.5435118434603502, 0.5695073728182061, 0.6068229119536693, 0.5342888058069998, 0.5199152930876911, 0.5355058804939163, 0.46984501828179637, 0.6745717762996118, 0.5313624892537231, 0.40869532547760956, 0.4201937709626212)",0.19144473735825723,706
10,0.0001613059373789527,0.01773135490105527,"(0.6080033342118327, 0.5087608104516367, 0.5435118434603502, 0.5695073728182061, 0.6068229119536693, 0.5342888058069998, 0.5199152930876911, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5313624892537231, 0.5684412481598571, 0.4201937709626212)",0.186370421097773,709
10,9.38808354434828e-05,0.0178662051049264,"(0.6080033342118327, 0.5087608104516367, 0.5093511649775363, 0.5695073728182061, 0.6068229119536693, 0.5342888058069998, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5313624892537231, 0.5684412481598571, 0.4201937709626212)",0.186370421097773,712
10,3.5976410046600904e-05,0.011189132278697342,"(0.6080033342118327, 0.5087608104516367, 0.5093511649775363, 0.5695073728182061, 0.5459367179815291, 0.5342888058069998, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5313624892537231, 0.630080199662157, 0.4201937709626212)",0.186370421097773,730
9,0.00033844442698904853,0.010584196244812669,"(0.6080033342118327, 0.49825555174715425, 0.5093511649775363, 0.5695073728182061, 0.5525098924657612, 0.5342888058069998, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5313624892537231, 0.630080199662157, 0.4201937709626212)",0.12494384587340583,735
9,0.0002524006192634598,0.00762625902007231,"(0.6080033342118327, 0.49825555174715425, 0.5093511649775363, 0.5695073728182061, 0.5525098924657612, 0.5342888058069998, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5209302067803562, 0.641631051635956, 0.4201937709626212)",0.12494384587340583,739
9,-0.007815997698391919,0.00885233636552191,"(0.6080033342118327, 0.49825555174715425, 0.5093511649775363, 0.5695073728182061, 0.5262171135228636, 0.5605387631856465, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5209302067803562, 0.641631051635956, 0.4201937709626212)",0.12494384587340583,722
9,-0.00778919693595892,0.008798734840655725,"(0.4220167744930813, 0.49825555174715425, 0.5093511649775363, 0.5695073728182061, 0.5262171135228636, 0.5605387631856465, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5209302067803562, 0.641631051635956, 0.6058319207697425)",0.12492722403030938,720
9,0.005022736729075383,0.008699573210653126,"(0.4220167744930813, 0.539358442387488, 0.5093511649775363, 0.5695073728182061, 0.4893963604772026, 0.5605387631856465, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5209302067803562, 0.641631051635956, 0.6058319207697425)",0.11492530697773892,735
9,0.004819304147736236,0.010857342637384427,"(0.41312506086127126, 0.539358442387488, 0.5208875021667534, 0.5695073728182061, 0.4893963604772026, 0.5605387631856465, 0.5549524978956674, 0.3884328235570736, 0.46984501828179637, 0.6745717762996118, 0.5209302067803562, 0.641631051635956, 0.6058319207697425)",0.11399780813295701,740
9,0.02026199202233625,0.015694113622293362,"(0.41312506086127126, 0.5586198862079932, 0.5208875021667534, 0.5695073728182061, 0.4893963604772026, 0.5605387631856465, 0.5549524978956674, 0.3711391589731006, 0.46984501828179637, 0.6745717762996118, 0.5209302067803562, 0.641631051635956, 0.6058319207697425)",0.11495012893009629,764
9,0.020254584073180593,0.01567929772398198,"(0.41312506086127126, 0.5586198862079932, 0.5208875021667534, 0.675133336031708, 0.4893963604772026, 0.5605387631856465, 0.5549524978956674, 0.3711391589731006, 0.46984501828179637, 0.5690421164251339, 0.5209302067803562, 0.641631051635956, 0.6058319207697425)",0.11495012893009629,766
9,0.02021218459699281,0.014911385188242686,"(0.41312506086127126, 0.5586198862079932, 0.5208875021667534, 0.675133336031708, 0.4893963604772026, 0.5605387631856465, 0.5549524978956674, 0.3711391589731006, 0.46984501828179637, 0.5690421164251339, 0.6444023639723288, 0.5187100876344235, 0.6058319207697425)",0.11495012893009629,777
9,0.023591670700669698,0.014886550348791657,"(0.41312506086127126, 0.5586198862079932, 0.5173590070263703, 0.675133336031708, 0.4893963604772026, 0.5605387631856465, 0.5583195665796188, 0.3711391589731006, 0.46984501828179637, 0.5690421164251339, 0.6444023639723288, 0.5187100876344235, 0.6058319207697425)",0.11495012893009629,758
9,0.023696279538643727,0.019356013325911532,"(0.41312506086127126, 0.5586198862079932, 0.5173590070263703, 0.675133336031708, 0.4893963604772026, 0.5605387631856465, 0.5583195665796188, 0.3711391589731006, 0.46984501828179637, 0.5690421164251339, 0.532555884863233, 0.6291966518498591, 0.6058319207697425)",0.11495012893009629,742
