seats,mm,pg,vs,eg,ce
10,-0.017144540290416677,0.015389987745346279,"(0.4938713181790231, 0.5845754222736673, 0.6177517817417215, 0.7320727064861775, 0.426546941959697, 0.5432787618618646, 0.5910940818456025, 0.5147132348758604, 0.4887960893558877, 0.6165254433629166, 0.512203788311723, 0.6372855762261416, 0.5267877814993749)",0.14200798900812242,736
10,-0.01715146103095322,0.015210199015638855,"(0.4938713181790231, 0.5845754222736673, 0.6177517817417215, 0.7320727064861775, 0.426546941959697, 0.5432787618618646, 0.5910940818456025, 0.5153425330608967, 0.48825676079782576, 0.6165254433629166, 0.512203788311723, 0.6372855762261416, 0.5267877814993749)",0.14195274537913405,738
10,-0.017160978367438795,0.014793609046722103,"(0.4938713181790231, 0.5845754222736673, 0.6177517817417215, 0.7295543133955495, 0.426546941959697, 0.5432787618618646, 0.5910940818456025, 0.5153425330608967, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6372855762261416, 0.5267877814993749)",0.14195274537913405,737
10,-0.01715032691890972,0.0157380737647942,"(0.4938713181790231, 0.5845754222736673, 0.6177517817417215, 0.7295543133955495, 0.4297914707381274, 0.5432787618618646, 0.5910940818456025, 0.5119595354515875, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6372855762261416, 0.5267877814993749)",0.14166850430052166,732
10,-0.01703363532136648,0.015504690569707926,"(0.4938713181790231, 0.5845754222736673, 0.6177517817417215, 0.6332863966426461, 0.4297914707381274, 0.5432787618618646, 0.5910940818456025, 0.5119595354515875, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.7320365022109843, 0.5267877814993749)",0.14166850430052166,725
10,-0.01692619503437076,0.016108642378024427,"(0.4912101129365219, 0.5845754222736673, 0.6177517817417215, 0.6345508781542021, 0.4297914707381274, 0.5432787618618646, 0.5910940818456025, 0.5119595354515875, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.7320365022109843, 0.5267877814993749)",0.14225509536517414,726
10,-0.016904846275410446,0.01615133989594504,"(0.4912101129365219, 0.5845754222736673, 0.6177517817417215, 0.6345508781542021, 0.4297914707381274, 0.5432787618618646, 0.5321533959610941, 0.5119595354515875, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.7320365022109843, 0.5854509335173993)",0.14225509536517414,728
10,-0.016980402343464318,0.01616440977193199,"(0.6182853732810293, 0.5845754222736673, 0.4916587502819144, 0.6345508781542021, 0.4297914707381274, 0.5432787618618646, 0.5321533959610941, 0.5119595354515875, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.7320365022109843, 0.5854509335173993)",0.1416868424346257,731
10,-0.017040127480503542,0.016283860046010627,"(0.6182853732810293, 0.5845754222736673, 0.4916587502819144, 0.7252324482332726, 0.4297914707381274, 0.5432787618618646, 0.5321533959610941, 0.5119595354515875, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6421313589134249, 0.5854509335173993)",0.1416868424346257,743
10,-0.01700151828343832,0.016206641651879947,"(0.6182853732810293, 0.5845754222736673, 0.4916587502819144, 0.5105046449520434, 0.4297914707381274, 0.5432787618618646, 0.5321533959610941, 0.7261854191709672, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6421313589134249, 0.5854509335173993)",0.1416868424346257,733
10,-0.017030394057307996,0.014916565931866957,"(0.6182853732810293, 0.5845754222736673, 0.4916587502819144, 0.7204812222513982, 0.4297914707381274, 0.5432787618618646, 0.5321533959610941, 0.516584226931918, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6421313589134249, 0.5854509335173993)",0.1416868424346257,739
10,-0.017134699528083774,0.014945395172569952,"(0.6182853732810293, 0.5845754222736673, 0.5431600417707373, 0.7204812222513982, 0.4297914707381274, 0.49159008030847234, 0.5321533959610941, 0.516584226931918, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6421313589134249, 0.5854509335173993)",0.14194839007228435,742
9,-0.02833339938945012,0.024854504340328338,"(0.6912698722237389, 0.5845754222736673, 0.4726722455004285, 0.7204812222513982, 0.4297914707381274, 0.49159008030847234, 0.5321533959610941, 0.516584226931918, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6421313589134249, 0.5854509335173993)",0.06492089158174201,739
9,-0.028057281453195415,0.023229956914306012,"(0.6912698722237389, 0.5845754222736673, 0.4726722455004285, 0.7204812222513982, 0.4297914707381274, 0.48118221507759745, 0.5321533959610941, 0.516584226931918, 0.48825676079782576, 0.6191675618278574, 0.512203788311723, 0.6421313589134249, 0.5922692655769627)",0.06700272825590133,740
9,-0.028545406640095417,0.03976304611339026,"(0.6912698722237389, 0.5845754222736673, 0.4726722455004285, 0.7204812222513982, 0.4297914707381274, 0.48118221507759745, 0.5321533959610941, 0.516584226931918, 0.48825676079782576, 0.568607835645684, 0.512203788311723, 0.6990367125252991, 0.5922692655769627)",0.06700272825590133,707
9,-0.028540531125376245,0.03975329508395188,"(0.703456204641805, 0.5845754222736673, 0.4726722455004285, 0.7082315081419827, 0.4297914707381274, 0.48118221507759745, 0.5321533959610941, 0.516584226931918, 0.48825676079782576, 0.568607835645684, 0.512203788311723, 0.6990367125252991, 0.5922692655769627)",0.06700272825590133,707
