seats,mm,pg,vs,eg,ce
3,0.06025457592309702,0.1205091518461941,"(0.7366937837826487, 0.6832210956224759, 0.3811676459557445, 0.6756586378083055)",0.010336868568217762,269
3,0.0449564764378203,0.08991295287564066,"(0.6795974020567052, 0.6832210956224759, 0.49220903849125347, 0.6756586378083055)",-0.045308568120884206,287
3,0.046107257972176297,0.09221451594435265,"(0.6795974020567052, 0.6766619532608488, 0.4882941571237438, 0.6756586378083055)",-0.030797474393968384,296
3,0.04719166415164233,0.09438332830328477,"(0.7308845725108759, 0.6766619532608488, 0.43266936195170874, 0.6756586378083055)",-0.01797326655218932,291
3,0.06018162913859215,0.12036325827718425,"(0.7308845725108759, 0.7105240681474485, 0.4145716168905096, 0.6756586378083055)",-0.030437815307187612,328
4,0.004143277520805566,0.008286555041611132,"(0.7308845725108759, 0.5141459003499386, 0.5859449451357313, 0.6756586378083055)",0.2525012654671572,266
3,0.06704382100688477,0.13408764201376977,"(0.7308845725108759, 0.40285312520801436, 0.7355148010836275, 0.6756586378083055)",-0.038577978207323484,279
3,0.06387051024379264,0.12774102048758523,"(0.7308845725108759, 0.4085932564094038, 0.7355148010836275, 0.6687055259573259)",-0.03883954845225495,294
3,0.06556957583804324,0.1311391516760863,"(0.7308845725108759, 0.40404412855429395, 0.7332676665617353, 0.6687055259573259)",-0.033224264999721476,266
3,0.04011526852422087,0.08023053704844157,"(0.7863648001170404, 0.40404412855429395, 0.6821644768108915, 0.6687055259573259)",-0.033224264999721476,286
3,0.03385225345121112,0.06770450690242197,"(0.7863648001170404, 0.6521896519791894, 0.39912136401463105, 0.6687055259573259)",0.0022124483217120256,304
4,-0.029241205097027323,0.058482410194054646,"(0.7863648001170404, 0.6521896519791894, 0.5354777590808615, 0.5182674313311199)",0.2525012654671572,370
3,0.03823566734062489,0.07647133468124973,"(0.7863648001170404, 0.6521896519791894, 0.6675737183408785, 0.3804559008405282)",0.019391316352257618,269
3,0.03049354676337901,0.06098709352675813,"(0.6293600171832539, 0.794503647630088, 0.6675737183408785, 0.3804559008405282)",0.019391316352257618,270
