seats,mm,pg,vs,eg,ce
4,0.0006055871627617115,0.0020801870317007642,"(0.6371187697065781, 0.760261470885024, 0.5676337247741082, 0.8273241671664475)",0.10175074670222037,321
4,-0.003301069940218282,0.006602139880436675,"(0.6371187697065781, 0.760261470885024, 0.5831197316200811, 0.8274647887323944)",0.10175074670222037,269
4,0.019781629663222056,0.03956325932644417,"(0.6765562024182714, 0.760261470885024, 0.5302263659180128, 0.8274647887323944)",0.10175074670222037,253
4,-0.0042151706260804556,0.008430341252160911,"(0.5858973170018333, 0.760261470885024, 0.6362399523448818, 0.8274647887323944)",0.10175074670222037,334
4,-0.0008494479782282793,0.009657682970663717,"(0.6459465694269629, 0.760261470885024, 0.5821410434925055, 0.8274647887323944)",0.10175074670222037,332
4,0.02380389176762432,0.04760778353524853,"(0.6796875983731443, 0.760261470885024, 0.5172687134552769, 0.8274647887323944)",0.10175074670222037,265
4,0.007016517918378429,0.014033035836756913,"(0.6796875983731443, 0.7275736825566185, 0.5517304205238546, 0.8274647887323944)",0.10175074670222037,351
4,0.006408319819449115,0.013353589028588797,"(0.6701386213514706, 0.7275736825566185, 0.5517304205238546, 0.8203486041064382)",0.10175074670222037,382
4,0.007951876835537108,0.015903753671074328,"(0.6771685964848199, 0.7275736825566185, 0.5517304205238546, 0.8212043511754351)",0.10175074670222037,321
4,0.018906674906464804,0.03781334981292961,"(0.7981056569465456, 0.7275736825566185, 0.5517304205238546, 0.6978890945396409)",0.10175074670222037,432
4,0.03486872013208575,0.06973744026417156,"(0.7981056569465456, 0.5194306074002353, 0.7591220503354831, 0.6978890945396409)",0.10175074670222037,343
4,0.04367053145854827,0.08734106291709653,"(0.7127865124649488, 0.5194306074002353, 0.7591220503354831, 0.7777958295660036)",0.10175074670222037,295
4,0.02699310799069976,0.05398621598139952,"(0.6810506055289649, 0.5544043943356454, 0.7591220503354831, 0.7777958295660036)",0.10175074670222037,278
4,0.024689134657384315,0.04937826931476863,"(0.6810506055289649, 0.5478139863335203, 0.7591220503354831, 0.7936021309013904)",0.10175074670222037,263
4,0.02323165175911679,0.04646330351823347,"(0.6810506055289649, 0.560343531152325, 0.7591220503354831, 0.786902517675656)",0.10175074670222037,290
4,0.026636374990251732,0.05327274998050341,"(0.6810506055289649, 0.5552684380130115, 0.7591220503354831, 0.7783587178904297)",0.10175074670222037,252
4,0.014079183288679298,0.028158366577358707,"(0.6380018741440208, 0.5552684380130115, 0.8047754208667215, 0.7783587178904297)",0.10175074670222037,327
4,0.013108935924732834,0.026217871849465557,"(0.6380018741440208, 0.7753936606395623, 0.8047754208667215, 0.5561843702179304)",0.10175074670222037,338
