seats,mm,pg,vs,eg,ce
3,0.017544762270776726,0.03508952454155345,"(0.784494290533336, 0.6119371727748691, 0.6817803948735712, 0.4390442280319975)",-0.027406748996708575,254
3,0.014893404322783299,0.02978680864556643,"(0.786984875028923, 0.6038223254784821, 0.6817803948735712, 0.4390442280319975)",-0.027406748996708575,337
3,0.01701048755844825,0.034020975116896834,"(0.7858846202513164, 0.6111904036435364, 0.6817803948735712, 0.4390442280319975)",-0.027406748996708575,284
3,0.04241553497599926,0.08483106995199868,"(0.7858846202513164, 0.3932396687047396, 0.6817803948735712, 0.6670060339864822)",-0.026761300197873046,288
3,0.04764653005634445,0.09529306011268895,"(0.7858846202513164, 0.36395799876466955, 0.6817803948735712, 0.6586483443677926)",0.00743053251342364,277
3,0.01568447142003715,0.0313689428400743,"(0.7858846202513164, 0.44242011829254724, 0.6817803948735712, 0.609262229350441)",-0.030452346987461583,258
3,0.015514776621108228,0.031029553242216457,"(0.7858846202513164, 0.44242011829254724, 0.6029885905967411, 0.6873752544315554)",-0.030452346987461583,246
3,0.009685264957213668,0.019370529914427503,"(0.6757988393059483, 0.44242011829254724, 0.6029885905967411, 0.7976262517812872)",-0.030452346987461583,254
3,0.035650188930504534,0.07130037786100896,"(0.6757988393059483, 0.38583636892477735, 0.6502645371221342, 0.7976262517812872)",-0.009791930557943864,247
3,0.023603083492427235,0.047206166984854414,"(0.6757988393059483, 0.4208250472100135, 0.6370647936550612, 0.7976262517812872)",-0.037352473170885296,287
3,0.02117084966082161,0.04234169932164328,"(0.6757988393059483, 0.6087322400965302, 0.4022214289779047, 0.7976262517812872)",0.018421326693970078,252
3,0.005686909858507172,0.0113738197170144,"(0.4327539554187798, 0.6087322400965302, 0.6443956065375657, 0.7976262517812872)",0.021124219224928614,284
3,0.005879357726612744,0.011758715453225488,"(0.4327539554187798, 0.6091121973804882, 0.6443956065375657, 0.797236417592823)",0.021124219224928614,281
4,-0.02407185073015694,0.04814370146031399,"(0.502443421951078, 0.6091121973804882, 0.594280239242785, 0.797236417592823)",0.2525012654671572,304
4,-0.023079510501530454,0.04615902100306074,"(0.502443421951078, 0.6126400762968766, 0.5947217212409031, 0.797236417592823)",0.2525012654671572,340
4,-0.02303715831926234,0.046074316638524515,"(0.7970389521695651, 0.6126400762968766, 0.5947217212409031, 0.5024714786452635)",0.2525012654671572,341
4,-0.04966661763951585,0.09933323527903165,"(0.7970389521695651, 0.5489034986365947, 0.5947217212409031, 0.5525542590071935)",0.2525012654671572,355
4,-0.04596128784563691,0.09192257569127382,"(0.7970389521695651, 0.5489034986365947, 0.6047705828624371, 0.5404802807120144)",0.2525012654671572,367
