seats,mm,pg,vs,eg,ce
4,-0.006347568093446165,0.012695136186892386,"(0.8471760147933274, 0.6715483736295049, 0.5938833908078223, 0.74412075959786)",0.06894838045332798,291
4,0.007238409752388764,0.014476819504777638,"(0.8471760147933274, 0.6715483736295049, 0.7744716018583241, 0.5698903216849464)",0.06894838045332798,288
4,-0.0014938298795817984,0.0045815134419520676,"(0.8471760147933274, 0.6715483736295049, 0.7519340727160516, 0.582281751070556)",0.06894838045332798,303
4,0.028981519144326673,0.05796303828865329,"(0.8471760147933274, 0.5340718194958927, 0.7519340727160516, 0.745239838150475)",0.06894838045332798,299
4,0.033876096964721936,0.0677521939294437,"(0.7558139534883721, 0.5340718194958927, 0.7519340727160516, 0.8381718188496436)",0.06894838045332798,268
4,0.03315468068757488,0.06630936137514992,"(0.7538857094798896, 0.5340718194958927, 0.7519340727160516, 0.8391292399497488)",0.06894838045332798,233
4,0.03181309966970647,0.06362619933941294,"(0.7510423612394258, 0.5340718194958927, 0.7519340727160516, 0.8416522157807589)",0.06894838045332798,275
4,-0.002788033812216817,0.005576067624433689,"(0.671719166926569, 0.5931531591107291, 0.7519340727160516, 0.8416522157807589)",0.06894838045332798,317
4,-0.0030655609761256475,0.006131121952251295,"(0.671719166926569, 0.5931531591107291, 0.7511487771317618, 0.8419770288521042)",0.06894838045332798,322
4,-0.0006442258448581262,0.0012884516897162523,"(0.6773600788403893, 0.5931531591107291, 0.7511487771317618, 0.8379326002408545)",0.06894838045332798,276
4,0.040098821799792295,0.08019764359958476,"(0.5089526719490861, 0.7561317822573483, 0.7511487771317618, 0.8379326002408545)",0.06894838045332798,237
4,0.03706135160155899,0.07412270320311815,"(0.5250405935763851, 0.7600698230917141, 0.7511487771317618, 0.8379326002408545)",0.06894838045332798,209
4,0.035187230298652894,0.07037446059730584,"(0.5250405935763851, 0.8375497564270216, 0.7511487771317618, 0.7521904940662566)",0.06894838045332798,301
4,0.036373303597190376,0.07274660719438081,"(0.520158064528132, 0.8375497564270216, 0.7511487771317618, 0.7520522582121534)",0.06894838045332798,329
4,0.010966505485824118,0.021933010971648348,"(0.6890029341388682, 0.8375497564270216, 0.7511487771317618, 0.5587359329003116)",0.06894838045332798,338
4,0.029416795762605363,0.05883359152521073,"(0.5337862114180096, 0.8375497564270216, 0.7511487771317618, 0.7378543737636909)",0.06894838045332798,339
4,0.028849890795290878,0.057699781590581756,"(0.8384941660152292, 0.53510942169906, 0.7511487771317618, 0.7378543737636909)",0.06894838045332798,349
4,0.034193463612585906,0.0683869272251717,"(0.8384941660152292, 0.7522312106874238, 0.7511487771317618, 0.528111967353613)",0.06894838045332798,288
4,0.04300325949767636,0.08600651899535278,"(0.7683874610852298, 0.7522312106874238, 0.8204936664283351, 0.528111967353613)",0.06894838045332798,296
4,0.047711651420490164,0.09542330284098016,"(0.77765031224834, 0.7522312106874238, 0.8109229499001905, 0.528111967353613)",0.06894838045332798,294
4,0.04913497190379479,0.09826994380758963,"(0.5232404734831919, 0.7522312106874238, 0.8109229499001905, 0.7784721003111379)",0.06894838045332798,274
4,0.051081560864632,0.1021631217292639,"(0.5232404734831919, 0.8086810743831773, 0.7577756910137591, 0.7784721003111379)",0.06894838045332798,285
4,0.03461429652291881,0.06922859304583784,"(0.5232404734831919, 0.7230009589683949, 0.8397753997046652, 0.7784721003111379)",0.06894838045332798,267
4,0.05586485695226828,0.11172971390453651,"(0.5232404734831919, 0.769544617488247, 0.8013168165071199, 0.7784721003111379)",0.06894838045332798,284
4,0.05505200752210582,0.11010401504421152,"(0.5261178949799371, 0.769544617488247, 0.8013168165071199, 0.7780981240872331)",0.06894838045332798,280
4,0.0516236182101788,0.10324723642035777,"(0.5261178949799371, 0.7615272730124005, 0.807013029278981, 0.7780981240872331)",0.06894838045332798,217
4,0.05373643639880821,0.10747287279761653,"(0.5070242081392398, 0.7508848589262207, 0.807013029278981, 0.7780981240872331)",0.06894838045332798,247
4,0.043267631501224146,0.08653526300244846,"(0.5070242081392398, 0.7320654994724898, 0.8300688894155862, 0.7780981240872331)",0.06894838045332798,358
4,-0.00023671120011314883,0.0004734224002260756,"(0.6010435636147597, 0.6520674841426607, 0.8300688894155862, 0.7780981240872331)",0.06894838045332798,341
4,-0.00019458783595771578,0.000496835644862692,"(0.8285372819271124, 0.6520674841426607, 0.6024066776466125, 0.7780981240872331)",0.06894838045332798,349
4,-0.006451679879240446,0.012903359758480948,"(0.6342714360862703, 0.8357696020438529, 0.6024066776466125, 0.7780981240872331)",0.06894838045332798,268
4,0.007174152982581838,0.01434830596516351,"(0.6636898010381778, 0.8106846355484714, 0.6024066776466125, 0.7780981240872331)",0.06894838045332798,274
4,-0.004991966008612181,0.00998393201722414,"(0.6431718492989739, 0.8388311597740428, 0.6024066776466125, 0.7780981240872331)",0.06894838045332798,286
4,-0.014819504896698588,0.02963900979339712,"(0.6263183655711255, 0.8388311597740428, 0.6248633494711101, 0.7780981240872331)",0.06894838045332798,336
4,0.015165281095978145,0.030330562191956345,"(0.5555999262763408, 0.8388311597740428, 0.6769940863470632, 0.7780981240872331)",0.06894838045332798,280
4,0.00999121261509528,0.019982425230190337,"(0.5555999262763408, 0.7684457434331776, 0.6769940863470632, 0.8498750530435193)",0.06894838045332798,293
4,0.01207736679139193,0.02415473358278386,"(0.5555999262763408, 0.7684457434331776, 0.8368736018291779, 0.6723372518379088)",0.06894838045332798,302
4,0.012939521469212956,0.025879042938426022,"(0.5555999262763408, 0.7734064301031388, 0.8368736018291779, 0.670825183879232)",0.06894838045332798,335
4,0.015239984288061392,0.030479968576122896,"(0.5555999262763408, 0.7780075501565513, 0.8322728706071967, 0.670825183879232)",0.06894838045332798,332
4,0.014600458762833779,0.02920091752566739,"(0.5555999262763408, 0.6705204754126063, 0.8322728706071967, 0.775754156522266)",0.06894838045332798,291
4,0.015136827891851667,0.03027365578370328,"(0.8303337343616348, 0.6705204754126063, 0.5553935860058309, 0.775754156522266)",0.06894838045332798,320
4,0.026349791448198934,0.052699582896397756,"(0.8303337343616348, 0.5326308735787217, 0.6926096172108861, 0.775754156522266)",0.06894838045332798,289
3,0.04042544515963842,0.08085089031927672,"(0.8303337343616348, 0.4994973633621982, 0.7157787218401205, 0.775754156522266)",-0.14472758208432138,322
4,0.03544196542158884,0.07088393084317751,"(0.8289360019912444, 0.520829014684787, 0.7157787218401205, 0.775754156522266)",0.06894838045332798,351
4,0.03944037839161829,0.07888075678323647,"(0.5030989350813388, 0.8306724297145747, 0.7157787218401205, 0.775754156522266)",0.06894838045332798,310
4,0.038956748084103876,0.07791349616820775,"(0.5030989350813388, 0.8306724297145747, 0.7621315933370276, 0.7274667637953014)",0.06894838045332798,299
4,0.036639771890709105,0.0732795437814181,"(0.50794343575419, 0.8306724297145747, 0.7621315933370276, 0.7230433596945732)",0.06894838045332798,311
4,0.03761068551994695,0.07522137103989357,"(0.50794343575419, 0.8306724297145747, 0.7163252511210151, 0.7727333564275367)",0.06894838045332798,341
4,0.03678802426778671,0.07357604853557331,"(0.50794343575419, 0.8306724297145747, 0.7693077638842034, 0.7164601986557079)",0.06894838045332798,302
4,0.03644789879487431,0.07289579758974862,"(0.8296093122825796, 0.5103670550778344, 0.7693077638842034, 0.7164601986557079)",0.06894838045332798,323
4,0.0369328852638201,0.07386577052764004,"(0.8244587784580032, 0.513577643026628, 0.7693077638842034, 0.7164601986557079)",0.06894838045332798,310
4,0.03675969290433412,0.0735193858086679,"(0.719111235346053, 0.513577643026628, 0.7693077638842034, 0.8278025845862926)",0.06894838045332798,276
4,-0.006525777844019531,0.013051555688039118,"(0.6458324359250485, 0.6134407265990375, 0.7693077638842034, 0.8278025845862926)",0.06894838045332798,296
4,-0.004244531258851825,0.00848906251770365,"(0.6458324359250485, 0.7981319045650457, 0.7693077638842034, 0.6576784515704834)",0.06894838045332798,298
4,-0.007251952186611121,0.014503904373222298,"(0.6458324359250485, 0.8359195466828352, 0.7693077638842034, 0.6082284618728613)",0.06894838045332798,257
4,-0.006466951867610038,0.01293390373522002,"(0.7586768946690527, 0.8359195466828352, 0.6596033064162037, 0.6082284618728613)",0.06894838045332798,305
4,0.006674749772531241,0.013349499545062815,"(0.7586768946690527, 0.8359195466828352, 0.6782898977045496, 0.5743482466006415)",0.06894838045332798,345
4,-0.013106010054408701,0.026212020108817347,"(0.7586768946690527, 0.8359195466828352, 0.620290782180583, 0.6451093939767307)",0.06894838045332798,262
4,-0.013080934731749316,0.026161869463498466,"(0.735743980226751, 0.8359195466828352, 0.620290782180583, 0.6681426097096702)",0.06894838045332798,283
4,-0.014207782451443607,0.02841556490288738,"(0.7005995582202588, 0.8359195466828352, 0.620290782180583, 0.6987796408373846)",0.06894838045332798,256
4,-0.013056135876525876,0.026112271753051697,"(0.6705190882375001, 0.8359195466828352, 0.620290782180583, 0.7334666971198147)",0.06894838045332798,292
4,-0.012849269435279198,0.025698538870558674,"(0.6531572124749578, 0.8359195466828352, 0.620290782180583, 0.751656038647343)",0.06894838045332798,247
4,-0.009561858227547182,0.019123716455094142,"(0.6127103888566454, 0.8359195466828352, 0.6587264639819493, 0.751656038647343)",0.06894838045332798,275
4,-0.009133125165196043,0.018266250330392142,"(0.6127103888566454, 0.8359195466828352, 0.6171525635248033, 0.794944871353893)",0.06894838045332798,312
4,-0.009985034462395181,0.01997006892479042,"(0.6127103888566454, 0.8359195466828352, 0.6386570514953366, 0.7700327461945632)",0.06894838045332798,262
4,-0.00937100871690344,0.01874201743380688,"(0.6401764179394184, 0.8359195466828352, 0.6117736523187601, 0.7700327461945632)",0.06894838045332798,268
4,-0.0012614172829078507,0.0031760409625323782,"(0.6553199978237609, 0.8186247608311951, 0.6117736523187601, 0.7700327461945632)",0.06894838045332798,296
