seats,mm,pg,vs,eg,ce
3,-0.00528919096010827,0.011339910738097814,"(0.6664761417705779, 0.5591043001039506, 0.4520877382700905, 0.7946494674448709)",0.027416436783557888,306
3,-0.00022013815928112468,0.009159850050225071,"(0.6664761417705779, 0.5714224663934776, 0.44412969335630903, 0.7946494674448709)",0.015672417175477304,294
3,0.0003398780882660768,0.009612376878085749,"(0.6664761417705779, 0.5720899720607113, 0.44255713403335395, 0.7946494674448709)",0.017233361831572983,280
3,0.02258024564928962,0.0451604912985793,"(0.6664761417705779, 0.4094228547157661, 0.6279171629872177, 0.7946494674448709)",-0.012649827678491418,311
3,0.02332771463004568,0.04665542926009136,"(0.7932533930689155, 0.4094228547157661, 0.6279171629872177, 0.6680699433176467)",-0.012649827678491418,330
3,0.023387449109139924,0.04677489821827968,"(0.6678644505145599, 0.4094228547157661, 0.6279171629872177, 0.7928089623494521)",-0.012649827678491418,331
3,0.027087076132464416,0.05417415226492872,"(0.6678644505145599, 0.4182389036808001, 0.6279171629872177, 0.76919440529112)",-0.0012872646776025635,314
3,0.009653283569681537,0.019306567139362962,"(0.8057257481271236, 0.4182389036808001, 0.6279171629872177, 0.6346606230994319)",-0.0012872646776025635,307
3,0.02877204468235206,0.05754408936470401,"(0.8057257481271236, 0.6635889284000062, 0.3774356246429064, 0.6346606230994319)",0.006639766911848406,306
3,0.010565378276717885,0.02113075655343566,"(0.8057257481271236, 0.6635889284000062, 0.5976015108593012, 0.4132031780253124)",0.009851268252395911,315
3,0.04110571300176835,0.08221142600353692,"(0.7512674518368302, 0.6635889284000062, 0.6653045534692104, 0.4132031780253124)",0.009851268252395911,382
4,-0.007568217356291651,0.015136434712583524,"(0.7512674518368302, 0.5623536592926052, 0.6653045534692104, 0.5066636303501524)",0.2525012654671572,321
4,-0.04126264808287017,0.08252529616574034,"(0.8101602002839446, 0.5623536592926052, 0.5894195790100112, 0.5066636303501524)",0.2525012654671572,283
4,-0.0346797617924639,0.06935952358492775,"(0.6041320745765928, 0.5623536592926052, 0.7985411506889011, 0.5066636303501524)",0.2525012654671572,310
4,-0.032002690173518866,0.06400538034703768,"(0.616779567199979, 0.5623536592926052, 0.8004803568365071, 0.5066636303501524)",0.2525012654671572,288
3,-0.012739587184248391,0.025479174368496782,"(0.616779567199979, 0.4702788643533123, 0.8004803568365071, 0.6030213052528468)",0.012577169277121564,298
4,-0.04085536107384535,0.0817107221476907,"(0.5302550773386336, 0.5642926846269125, 0.8004803568365071, 0.6030213052528468)",0.2525012654671572,295
3,-0.0005127212858311303,0.007047888138906333,"(0.65049987484724, 0.45509170840690427, 0.8004803568365071, 0.6030213052528468)",-0.016344507388148445,270
3,-0.018109339414486003,0.03621867882897212,"(0.6128214415067005, 0.48779974758098443, 0.8004803568365071, 0.6030213052528468)",-0.012319231952258586,258
4,-0.03234794225308124,0.06469588450616254,"(0.5123087761674718, 0.580376058738807, 0.8004803568365071, 0.6030213052528468)",0.2525012654671572,296
3,-0.008988986670540045,0.017977973341079978,"(0.46100066218026703, 0.6225037670817674, 0.8004803568365071, 0.6030213052528468)",0.016590334979449783,280
