seats,mm,pg,vs,eg,ce
4,0.0004275214538336236,0.007345003285781304,"(0.7532099718612897, 0.6532393276299385, 0.8257438893742514, 0.5789953243016425)",0.10175074670222037,376
3,0.04456386998415551,0.08912773996831092,"(0.7532099718612897, 0.7387733247859201, 0.8257438893742514, 0.4879839273363366)",-0.1526670862599343,258
3,0.060295993452282204,0.1205919869045643,"(0.7532099718612897, 0.7926458115052637, 0.7686037407894392, 0.4879839273363366)",-0.1526670862599343,241
3,0.04727676811097781,0.09455353622195545,"(0.7532099718612897, 0.8157758925415342, 0.7396569204604919, 0.4879839273363366)",-0.1526670862599343,263
3,0.044050020431210646,0.08810004086242124,"(0.7532099718612897, 0.7380799843636324, 0.8271059471637431, 0.4879839273363366)",-0.1526670862599343,264
4,0.0061634234970751045,0.012326846994150154,"(0.7532099718612897, 0.5574044744876079, 0.8271059471637431, 0.6559541437783616)",0.10175074670222037,337
3,0.04208712930732739,0.0841742586146546,"(0.7532099718612897, 0.7239008237980159, 0.8271059471637431, 0.48165633126625323)",-0.13096523831159643,284
3,0.05289383427794525,0.10578766855589039,"(0.7532099718612897, 0.7426016136922685, 0.8025799171755241, 0.48165633126625323)",-0.13096523831159643,249
4,0.02576684107241456,0.051533682144829174,"(0.7106453917599428, 0.7426016136922685, 0.8025799171755241, 0.5475997239870288)",0.10175074670222037,301
4,0.03788657567005271,0.07577315134010543,"(0.7106453917599428, 0.7766841116236795, 0.7651847465309763, 0.5475997239870288)",0.10175074670222037,319
3,0.06673091000409093,0.13346182000818158,"(0.7589327914670954, 0.7766841116236795, 0.7651847465309763, 0.48050978635802905)",-0.1352368964001877,279
3,0.05352068527995202,0.10704137055990404,"(0.7589327914670954, 0.8044377187174879, 0.7400974547282297, 0.48050978635802905)",-0.1352368964001877,281
3,0.06646406538683447,0.1329281307736691,"(0.7589327914670954, 0.7772898345982134, 0.7647230910364854, 0.48050978635802905)",-0.1352368964001877,314
3,0.05087237298016711,0.10174474596033428,"(0.7589327914670954, 0.7330522802787497, 0.8079857934671474, 0.48050978635802905)",-0.1352368964001877,331
3,0.04578002354975064,0.09156004709950111,"(0.7589327914670954, 0.7252324115998087, 0.8205353225098727, 0.48050978635802905)",-0.1352368964001877,347
3,0.05366361879835746,0.10732723759671481,"(0.7589327914670954, 0.8037522835357539, 0.7399837536201173, 0.48050978635802905)",-0.1352368964001877,276
3,0.0553553388414767,0.1107106776829534,"(0.7589327914670954, 0.7433186759712118, 0.8003203257143713, 0.48050978635802905)",-0.1352368964001877,321
3,0.05473064556016172,0.10946129112032338,"(0.4797379518913506, 0.7433186759712118, 0.8003203257143713, 0.7556621838751568)",-0.13160859396530536,305
3,0.05350029628022179,0.10700059256044375,"(0.4797379518913506, 0.7412426971549897, 0.8031657440179084, 0.7556621838751568)",-0.13160859396530536,249
4,0.03863510657233982,0.0772702131446798,"(0.732470306976271, 0.5304263205441598, 0.8031657440179084, 0.7556621838751568)",0.10175074670222037,261
4,0.03169855760199436,0.06339711520398877,"(0.7157334279882864, 0.5304263205441598, 0.8141750609113059, 0.7556621838751568)",0.10175074670222037,296
4,0.031455314830075576,0.06291062966015126,"(0.7157334279882864, 0.8156352837306365, 0.5299390688125042, 0.7556621838751568)",0.10175074670222037,299
3,0.04499673199704224,0.08999346399408448,"(0.7372492487614716, 0.8156352837306365, 0.49728922091782285, 0.7556621838751568)",-0.159967450486753,320
3,0.0526389507723628,0.10527790154472583,"(0.7539965492871554, 0.8018137091550377, 0.49728922091782285, 0.7556621838751568)",-0.159967450486753,282
3,0.048939888170164814,0.0978797763403298,"(0.746930158188056, 0.8095435684647303, 0.49728922091782285, 0.7556621838751568)",-0.159967450486753,301
3,0.048640185110574996,0.09728037022115005,"(0.7246126632295075, 0.8095435684647303, 0.47617053819763394, 0.7556621838751568)",-0.11616992037659117,268
3,0.04919252690251141,0.09838505380502294,"(0.7170319108035371, 0.8095435684647303, 0.47617053819763394, 0.7654523034688729)",-0.11616992037659117,284
4,0.040379375402480044,0.08075875080496014,"(0.506603261077487, 0.8095435684647303, 0.7122120276832646, 0.7654523034688729)",0.10175074670222037,351
3,0.04846784736648435,0.09693569473296887,"(0.4884930765065367, 0.8095435684647303, 0.7264557309683318, 0.7654523034688729)",-0.138962959100829,263
3,0.04968315975032722,0.09936631950065422,"(0.4884930765065367, 0.7678327861048034, 0.7264557309683318, 0.8070628015652901)",-0.138962959100829,263
3,0.03831913527905795,0.07663827055811584,"(0.4884930765065367, 0.7465055969055852, 0.7264557309683318, 0.8311917102511486)",-0.138962959100829,266
3,0.04075491347250648,0.08150982694501291,"(0.4884930765065367, 0.7465055969055852, 0.7310142871054353, 0.8260071536144579)",-0.138962959100829,279
4,-0.010129753105247996,0.020259506210495992,"(0.6379283224743565, 0.7465055969055852, 0.5989457781864758, 0.8260071536144579)",0.10175074670222037,365
3,0.03683638622602026,0.07367277245204068,"(0.49574838563586815, 0.7465055969055852, 0.7225954872488222, 0.8260071536144579)",-0.13672657664032414,301
4,0.034064077774463075,0.0681281555489261,"(0.502656912416573, 0.7423248898800608, 0.7225954872488222, 0.8260071536144579)",0.10175074670222037,279
