seats,mm,pg,vs,eg,ce
3,0.03459610228242482,0.06919220456484942,"(0.622480883602379, 0.4531871606474102, 0.7334077168347098, 0.70249840300944)",-0.02784754329835235,395
3,0.06301025853015774,0.12602051706031547,"(0.38165211281742445, 0.6646024607633252, 0.7334077168347098, 0.70249840300944)",0.011202714517875178,328
3,0.04010987566446633,0.08021975132893266,"(0.4429264050440265, 0.6342752215271616, 0.7334077168347098, 0.70249840300944)",-0.025992332116708768,334
3,0.06320151084501224,0.12640302169002438,"(0.3818405349485742, 0.6655558921538928, 0.7334077168347098, 0.70249840300944)",0.01019276273883422,302
3,0.04905767798823557,0.0981153559764712,"(0.3818405349485742, 0.6655558921538928, 0.7596762021131316, 0.6721915568607554)",0.01019276273883422,277
3,0.04010742483324414,0.08021484966648812,"(0.6439050972501676, 0.39599075266481515, 0.7596762021131316, 0.6721915568607554)",0.01835593413273721,340
3,0.048040846384179936,0.09608169276835976,"(0.6439050972501676, 0.6857232335885883, 0.7596762021131316, 0.3777887431889049)",0.021813263064586055,317
3,0.06438248374961619,0.1287649674992325,"(0.6812309391734506, 0.6857232335885883, 0.731635494574669, 0.3777887431889049)",0.021813263064586055,367
3,0.03274760994839554,0.06549521989679102,"(0.7896778886957927, 0.6857232335885883, 0.6127338380896913, 0.3777887431889049)",0.021813263064586055,353
3,0.03495212741456388,0.06990425482912777,"(0.7816889884156583, 0.6857232335885883, 0.6135630076742303, 0.3777887431889049)",0.021813263064586055,348
3,0.043841244611590335,0.0876824892231805,"(0.7816889884156583, 0.6857232335885883, 0.36007642873177376, 0.6314071620052046)",0.020538108120545132,272
3,0.042245842154676305,0.0844916843093525,"(0.36410190559350764, 0.6857232335885883, 0.7840451213815803, 0.6314071620052046)",0.016736862755545652,267
3,0.06837649869550977,0.13675299739101954,"(0.36410190559350764, 0.6857232335885883, 0.7336797919575888, 0.6855644587445472)",0.016736862755545652,287
3,0.03606437197087453,0.07212874394174895,"(0.36410190559350764, 0.6857232335885883, 0.7967589526206561, 0.6193951125090733)",0.016736862755545652,243
3,0.07436630337150452,0.14873260674300892,"(0.36410190559350764, 0.6857232335885883, 0.6989855380904604, 0.7231416525995232)",0.016736862755545652,265
3,0.059628929879035786,0.1192578597580714,"(0.36410190559350764, 0.6857232335885883, 0.6675856714872949, 0.7506912799662327)",0.016736862755545652,241
3,0.07924568455887404,0.15849136911774814,"(0.36410190559350764, 0.6857232335885883, 0.7141852363654417, 0.7095466466058573)",0.016736862755545652,272
3,0.07876559845571818,0.1575311969114363,"(0.36390811751082724, 0.6857232335885883, 0.7162993688607459, 0.7095466466058573)",0.015110525538217108,286
3,0.08169478972426336,0.16338957944852672,"(0.3579354061613213, 0.6914672873132633, 0.7162993688607459, 0.7095466466058573)",0.015232833847189695,270
3,0.0653680226557749,0.1307360453115496,"(0.3579354061613213, 0.6914672873132633, 0.7470844940861551, 0.6750247035573123)",0.015232833847189695,247
3,0.07515847982788793,0.1503169596557759,"(0.3579354061613213, 0.6914672873132633, 0.6960267323593259, 0.7289246941997161)",0.015232833847189695,267
3,0.07530740916131673,0.1506148183226334,"(0.35672607653660815, 0.6914672873132633, 0.6954131200683277, 0.7289246941997161)",0.01652978631164157,259
3,0.059404557730705854,0.11880911546141182,"(0.35672607653660815, 0.6914672873132633, 0.6663527111979919, 0.7634756910518234)",0.01652978631164157,243
3,0.04688842414281302,0.0937768482856261,"(0.35672607653660815, 0.6914672873132633, 0.7878863444953114, 0.6406988302899084)",0.01652978631164157,274
3,0.07816026720752678,0.1563205344150535,"(0.35672607653660815, 0.6914672873132633, 0.7235111988586925, 0.7014110569121443)",0.01652978631164157,271
3,0.07816026720752678,0.1563205344150535,"(0.35672607653660815, 0.7235111988586925, 0.6914672873132633, 0.7014110569121443)",0.01652978631164157,271
3,0.061183174246444594,0.12236634849288913,"(0.3953106108296612, 0.7235111988586925, 0.6914672873132633, 0.6720872193608686)",0.010120104337464367,259
3,0.053179835397668684,0.10635967079533737,"(0.44832051184400945, 0.7025146532394477, 0.6914672873132633, 0.6720872193608686)",-0.017779510815203042,321
3,0.055548989003673555,0.111097978007347,"(0.42366589758856804, 0.7176926530708698, 0.6914672873132633, 0.6720872193608686)",-0.007828942747601667,273
3,0.07832761195225102,0.15665522390450204,"(0.3648999807338975, 0.7176926530708698, 0.6914672873132633, 0.7309495118412316)",-0.005204763484793808,275
3,0.046515295583568705,0.09303059116713736,"(0.3648999807338975, 0.795513175091905, 0.6914672873132633, 0.6550070508468139)",-0.005204763484793808,302
