seats,mm,pg,vs,eg,ce
4,-0.0028389739182285156,0.005677947836457087,"(0.8199933422619278, 0.7329643695778562, 0.6604270623208408, 0.5847539853096834)",0.10175074670222037,300
4,0.02493978167817068,0.04987956335634125,"(0.8199933422619278, 0.7329643695778562, 0.5382094908717864, 0.7249975902685405)",0.10175074670222037,331
4,-0.005156142367109817,0.010312284734219523,"(0.8199933422619278, 0.7329643695778562, 0.6602077387915682, 0.5938033355759357)",0.10175074670222037,289
4,-0.02121315659008005,0.0424263131801601,"(0.8199933422619278, 0.7329643695778562, 0.6250701269936102, 0.6272464733173616)",0.10175074670222037,291
4,-0.0009215147918184563,0.0018430295836369681,"(0.8199933422619278, 0.7329643695778562, 0.58117139295239, 0.6645143064691876)",0.10175074670222037,310
4,0.0009248397521756102,0.0018496795043513314,"(0.6655956911431364, 0.7329643695778562, 0.58117139295239, 0.8136893087599)",0.10175074670222037,350
4,0.0013150913508992446,0.0026301827017985446,"(0.6655956911431364, 0.7329643695778562, 0.5777957731942394, 0.8155039221231561)",0.10175074670222037,365
4,-0.017928011026401847,0.03585602205280375,"(0.6192540330043754, 0.7329643695778562, 0.6300815414440679, 0.8155039221231561)",0.10175074670222037,351
4,-0.01132170786913922,0.022643415738278383,"(0.6192540330043754, 0.801937728937729, 0.6300815414440679, 0.7458233890214797)",0.10175074670222037,359
4,-0.013019360509758715,0.02603872101951743,"(0.6295941684403853, 0.7983882040641972, 0.6300815414440679, 0.7458233890214797)",0.10175074670222037,354
4,-0.011169580490178688,0.02233916098035721,"(0.625675588612171, 0.7983882040641972, 0.6300815414440679, 0.7493039292715858)",0.10175074670222037,342
4,-0.010622124941869981,0.021244249883739796,"(0.5813857660147832, 0.8404882044683502, 0.6300815414440679, 0.7493039292715858)",0.10175074670222037,318
4,-0.01566196115455598,0.03132392230911196,"(0.5927720143468395, 0.8404882044683502, 0.6213084449253798, 0.7493039292715858)",0.10175074670222037,333
4,-0.01771651666917362,0.03543303333834713,"(0.6163497130770286, 0.8404882044683502, 0.5960315045569585, 0.7493039292715858)",0.10175074670222037,382
4,-0.010792633878421443,0.021585267756842885,"(0.581579796912602, 0.8404882044683502, 0.6295935365956805, 0.7493039292715858)",0.10175074670222037,317
4,-0.00859387949853696,0.017187758997073865,"(0.6352268227895301, 0.8404882044683502, 0.5784180655869136, 0.7493039292715858)",0.10175074670222037,309
4,-0.002549281225401212,0.0050985624508022576,"(0.6352268227895301, 0.8404882044683502, 0.758579022792663, 0.5635147660154475)",0.10175074670222037,296
4,-0.005669073193945606,0.011338146387891213,"(0.6352268227895301, 0.5904928958622663, 0.758579022792663, 0.8259892424957093)",0.10175074670222037,270
4,-0.006066602596705883,0.012133205193411711,"(0.6352268227895301, 0.5888384758102959, 0.758579022792663, 0.8292337801587206)",0.10175074670222037,253
3,0.05121484627383466,0.10242969254766932,"(0.4646977619422208, 0.7402119044036171, 0.758579022792663, 0.8292337801587206)",-0.13970035081969656,240
3,0.04337711404061495,0.08675422808122996,"(0.47475635640875685, 0.7189195699372743, 0.758579022792663, 0.8292337801587206)",-0.12590684284618306,280
4,0.010789984436027633,0.021579968872055155,"(0.5612355479746324, 0.6750502430848003, 0.758579022792663, 0.8292337801587206)",0.10175074670222037,242
4,0.010776538309974826,0.02155307661994965,"(0.5612355479746324, 0.6756958831785069, 0.7578795981947454, 0.8292337801587206)",0.10175074670222037,239
4,0.011331402345373331,0.022662804690746607,"(0.5612355479746324, 0.6756958831785069, 0.8276532443408998, 0.7585185185185185)",0.10175074670222037,229
4,-0.013579949949492631,0.027159899898985485,"(0.6174079033774127, 0.6025929773530023, 0.8276532443408998, 0.7585185185185185)",0.10175074670222037,284
4,-0.013428744581276186,0.026857489162552595,"(0.6174079033774127, 0.6017330151952781, 0.8276532443408998, 0.75826337783366)",0.10175074670222037,285
4,-0.01035593438690019,0.020711868773800157,"(0.8189613000889786, 0.6017330151952781, 0.6210071999029964, 0.75826337783366)",0.10175074670222037,297
4,-0.010454212691827003,0.020908425383653673,"(0.6023233948308644, 0.8187640336730994, 0.6210071999029964, 0.75826337783366)",0.10175074670222037,300
4,-0.007252492458198256,0.014504984916396735,"(0.6023233948308644, 0.6272881577229403, 0.8122381105585295, 0.75826337783366)",0.10175074670222037,279
4,-0.013012662916050521,0.026025325832101265,"(0.6023233948308644, 0.8265995129510737, 0.6186088782840755, 0.75826337783366)",0.10175074670222037,294
4,-0.012066896249808945,0.024133792499618112,"(0.5975211420755975, 0.8276186990413743, 0.6186088782840755, 0.75826337783366)",0.10175074670222037,289
3,0.04297852260682444,0.08595704521364883,"(0.47739888015200826, 0.8276186990413743, 0.7186682917870202, 0.75826337783366)",-0.1285491631721251,240
3,0.04068479521163537,0.08136959042327085,"(0.48706055443704505, 0.8276186990413743, 0.7191550564913011, 0.75826337783366)",-0.13872088606180683,239
3,0.039396501635470704,0.07879300327094135,"(0.481464381054717, 0.8276186990413743, 0.708405708804314, 0.75826337783366)",-0.12006636525469808,230
3,0.04615256400029499,0.09230512800058993,"(0.7353504015773145, 0.8276186990413743, 0.4813848243684203, 0.75826337783366)",-0.1504781873570838,243
3,0.04548352500071584,0.09096705000143146,"(0.7353504015773145, 0.4866083849521885, 0.8250712944559231, 0.75826337783366)",-0.1525711880944755,259
4,0.024287748549209676,0.048575497098419296,"(0.5195170491135791, 0.6834759599326807, 0.8250712944559231, 0.75826337783366)",0.10175074670222037,336
4,0.023825981754382553,0.04765196350876505,"(0.5195170491135791, 0.7408391994273101, 0.8250712944559231, 0.6990530711597222)",0.10175074670222037,380
4,0.030425025970942876,0.06085005194188575,"(0.7521703618563292, 0.5044520346763568, 0.8250712944559231, 0.6990530711597222)",0.10175074670222037,344
3,0.04130818126361446,0.08261636252722876,"(0.7521703618563292, 0.48409817107813313, 0.8250712944559231, 0.7222318287321845)",-0.12931634849579537,310
3,0.05040879616847427,0.10081759233694843,"(0.7521703618563292, 0.47263929275900174, 0.8250712944559231, 0.7471754100324924)",-0.14511068324184215,285
3,0.04126881826419371,0.08253763652838736,"(0.7521703618563292, 0.723214165985008, 0.8250712944559231, 0.4852379603286394)",-0.13157880036050262,303
3,0.03753937653496309,0.07507875306992629,"(0.748112700371781, 0.723214165985008, 0.8250712944559231, 0.49609806576101334)",-0.1375775564775021,281
4,-0.01402678963604087,0.028053579272081686,"(0.748112700371781, 0.6269914090534876, 0.8250712944559231, 0.6061399735135089)",0.10175074670222037,296
4,0.01009746649724863,0.02019493299449715,"(0.748112700371781, 0.6668566710008196, 0.8250712944559231, 0.5495082109276832)",0.10175074670222037,300
4,0.03293954931058829,0.06587909862117652,"(0.748112700371781, 0.7696076245106885, 0.7027613323089438, 0.5495082109276832)",0.10175074670222037,295
4,0.015212404443464611,0.03042480888692911,"(0.6469116872931027, 0.7696076245106885, 0.8061614831022498, 0.5495082109276832)",0.10175074670222037,282
4,0.017283527466496307,0.03456705493299267,"(0.6469116872931027, 0.5621925509486999, 0.8061614831022498, 0.7905764566238324)",0.10175074670222037,306
4,0.015710531871797162,0.03142106374359438,"(0.6469116872931027, 0.5618375705959835, 0.8128084458337628, 0.7905764566238324)",0.10175074670222037,319
4,0.007500516810097335,0.01500103362019456,"(0.6469116872931027, 0.5618375705959835, 0.8289879150030816, 0.7739158655463515)",0.10175074670222037,299
