seats,mm,pg,vs,eg,ce
3,-0.0031950093851493833,0.006390018770298711,"(0.5418238890272498, 0.693437267851873, 0.44925624346085613, 0.798784950958864)",0.012913819870135217,321
3,-0.010035219755524905,0.020070439511049865,"(0.5418238890272498, 0.693437267851873, 0.48385220886523506, 0.7915498270359874)",-0.007799879387053726,269
3,0.01200465066311196,0.02400930132622381,"(0.5810076957859754, 0.693437267851873, 0.43487653394941345, 0.7915498270359874)",0.010338079541573926,253
3,-0.00894751537881533,0.017895030757630603,"(0.4816738574959159, 0.693437267851873, 0.5439963551647691, 0.7915498270359874)",-0.007684836918218125,334
3,-0.007244641664853835,0.014489283329707725,"(0.551656899193246, 0.693437267851873, 0.482522906668547, 0.7915498270359874)",-0.039448668050405554,332
3,0.02087606531740327,0.04175213063480665,"(0.5911913173085633, 0.693437267851873, 0.40957449685483566, 0.7915498270359874)",0.02860803456602348,265
3,-0.001743735689641479,0.005698320666851553,"(0.5911913173085633, 0.6471216251781449, 0.4537380582092868, 0.7915498270359874)",0.034477622423351444,351
3,-0.0065005168962133375,0.01695208857278485,"(0.5704239869894863, 0.6471216251781449, 0.4537380582092868, 0.7898096215431979)",0.034477622423351444,382
3,0.018376731691061132,0.03675346338212221,"(0.6315142509267868, 0.6471216251781449, 0.4537380582092868, 0.7513908911314005)",0.034477622423351444,321
3,0.008155368813256292,0.01631073762651264,"(0.7632211811664371, 0.6471216251781449, 0.4537380582092868, 0.6024590894506043)",0.034477622423351444,432
3,0.02887592440876674,0.057751848817533424,"(0.7632211811664371, 0.4142227003765465, 0.6904884897274461, 0.6024590894506043)",0.027381318556229127,343
3,0.0643669383432296,0.1287338766864593,"(0.6735715221807221, 0.4142227003765465, 0.6904884897274461, 0.6923695581587032)",0.027381318556229127,295
3,0.0464921352429466,0.09298427048589314,"(0.6389791660893764, 0.4511295566863332, 0.6904884897274461, 0.6923695581587032)",0.037603144655611286,278
3,0.04338333894945301,0.08676667789890591,"(0.6389791660893764, 0.4440524354964399, 0.6904884897274461, 0.7118818645225709)",0.025620563296366354,263
3,0.04222518422555721,0.08445036845111437,"(0.6389791660893764, 0.45474467862011114, 0.6904884897274461, 0.7058222402944827)",0.021520207512394314,290
3,0.04631872677249571,0.09263745354499137,"(0.6389791660893764, 0.45146430116346353, 0.6904884897274461, 0.6927284475633763)",0.036944375149857954,252
3,-0.0013593050204985246,0.013849119091749906,"(0.5382025578367194, 0.45146430116346353, 0.7849039243186264, 0.6927284475633763)",0.036944375149857954,327
3,-0.002803929529347604,0.014903266272576432,"(0.5382025578367194, 0.6887850513648517, 0.7849039243186264, 0.4532994030003351)",0.03931303903451516,338
3,0.046327753450465914,0.09265550690093194,"(0.6832191953524493, 0.6887850513648517, 0.6441762728146013, 0.4532994030003351)",0.03931303903451516,301
4,0.005478584465796854,0.010957168931593764,"(0.6832191953524493, 0.5548498313426354, 0.6441762728146013, 0.615807091743671)",0.2525012654671572,340
3,0.04496008054135192,0.08992016108270401,"(0.6832191953524493, 0.4443487811204751, 0.6441762728146013, 0.7032063648811675)",0.033083792090406426,288
3,0.0022697963175030145,0.008240717827923794,"(0.6832191953524493, 0.4443487811204751, 0.5605784139874757, 0.7903696429494378)",0.033083792090406426,298
3,0.008263670417676283,0.016527340835352455,"(0.6832191953524493, 0.4443487811204751, 0.571989186734471, 0.7778049192957402)",0.033083792090406426,347
3,0.008096657405645136,0.016193314811290216,"(0.5699799261801464, 0.4443487811204751, 0.6845604038586495, 0.7778049192957402)",0.033083792090406426,332
3,0.042227413184571794,0.08445482636914342,"(0.6402591371383458, 0.3781049689629682, 0.6845604038586495, 0.7778049192957402)",0.013326761784587216,296
4,-0.02827014607300249,0.05654029214600509,"(0.6402591371383458, 0.5211450215548178, 0.545610219420202, 0.7778049192957402)",0.2525012654671572,402
3,0.0309780999646323,0.06195619992926449,"(0.6402591371383458, 0.6657166479230536, 0.40425846590713016, 0.7778049192957402)",0.0068637969827387854,357
3,0.031286376824593676,0.06257275364918741,"(0.6402591371383458, 0.6657166479230536, 0.4064116078012184, 0.7744186699618063)",0.007798668413697562,351
4,-0.024247236089701474,0.04849447217940295,"(0.5205124451745469, 0.6657166479230536, 0.5322255228544936, 0.7744186699618063)",0.2525012654671572,417
4,-0.02205430633355676,0.04410861266711347,"(0.7658126302183375, 0.6657166479230536, 0.5322255228544936, 0.5203467658934368)",0.2525012654671572,346
3,0.03300719340213665,0.0660143868042733,"(0.7658126302183375, 0.6657166479230536, 0.6411124592947135, 0.40898770339088314)",0.00876260320520428,314
3,0.030177789853258585,0.06035557970651706,"(0.6625666835403605, 0.7739802800311568, 0.6411124592947135, 0.40898770339088314)",0.00876260320520428,330
3,0.033382227771033945,0.06676445554206795,"(0.6657120310221744, 0.7643078758418689, 0.6411124592947135, 0.40898770339088314)",0.00876260320520428,323
3,0.031118663353622233,0.062237326707244356,"(0.7692217502277299, 0.6615716477383882, 0.6411124592947135, 0.40898770339088314)",0.00876260320520428,357
4,-0.017612111412964926,0.035224222825929685,"(0.7692217502277299, 0.6615716477383882, 0.511541187968474, 0.5487428448059564)",0.2525012654671572,393
3,0.04680910254858406,0.09361820509716812,"(0.7692217502277299, 0.6615716477383882, 0.6686851332892088, 0.3737986206055308)",0.014238624721778871,285
3,0.05279254384106713,0.1055850876821341,"(0.6748203926194459, 0.7585367299388557, 0.6686851332892088, 0.3737986206055308)",0.014238624721778871,243
3,0.060650453448691466,0.12130090689738293,"(0.6748203926194459, 0.7585367299388557, 0.6893038060671933, 0.36298565495301777)",0.005833258656643037,259
